Voltage U1	Corriente IA
7,00	0,18
7,03	0,21
7,05	0,23
7,08	0,22
7,10	0,23
7,13	0,24
7,15	0,26
7,17	0,26
7,20	0,28
7,22	0,29
7,25	0,29
7,27	0,32
7,30	0,34
7,32	0,37
7,35	0,40
7,37	0,40
7,39	0,43
7,42	0,48
7,44	0,49
7,47	0,49
7,49	0,53
7,52	0,56
7,54	0,53
7,57	0,55
7,59	0,57
7,61	0,59
7,64	0,60
7,66	0,64
7,69	0,67
7,71	0,69
7,74	0,72
7,76	0,74
7,78	0,75
7,81	0,76
7,83	0,78
7,86	0,79
7,88	0,81
7,91	0,83
7,93	0,84
7,96	0,86
7,98	0,88
8,00	0,90
8,03	0,92
8,05	0,92
8,08	0,95
8,10	0,94
8,13	0,95
8,15	1,00
8,18	1,03
8,20	1,04
8,22	1,07
8,25	1,08
8,27	1,08
8,30	1,08
8,32	1,10
8,35	1,12
8,37	1,13
8,40	1,15
8,42	1,19
8,44	1,21
8,47	1,22
8,49	1,26
8,52	1,25
8,54	1,25
8,57	1,26
8,59	1,28
8,62	1,29
8,64	1,30
8,66	1,31
8,69	1,32
8,71	1,34
8,74	1,35
8,76	1,36
8,79	1,38
8,81	1,39
8,84	1,36
8,86	1,36
8,88	1,41
8,91	1,40
8,93	1,40
8,96	1,44
8,98	1,46
9,01	1,45
9,03	1,45
9,05	1,47
9,08	1,49
9,10	1,47
9,13	1,48
9,15	1,51
9,18	1,51
9,20	1,52
9,23	1,54
9,25	1,55
9,27	1,53
9,30	1,54
9,32	1,54
9,35	1,54
9,37	1,53
9,40	1,54
9,42	1,55
9,45	1,54
9,47	1,55
9,49	1,57
9,52	1,57
9,54	1,58
9,57	1,55
9,59	1,56
9,62	1,58
9,64	1,59
9,67	1,58
9,69	1,62
9,71	1,63
9,74	1,61
9,76	1,61
9,79	1,62
9,81	1,62
9,84	1,59
9,86	1,59
9,89	1,61
9,91	1,61
9,93	1,61
9,96	1,63
9,98	1,63
10,01	1,63
10,03	1,63
10,06	1,64
10,08	1,64
10,10	1,64
10,13	1,64
10,15	1,64
10,18	1,64
10,20	1,64
10,23	1,66
10,25	1,66
10,28	1,70
10,30	1,68
10,32	1,70
10,35	1,71
10,37	1,70
10,40	1,71
10,42	1,74
10,45	1,75
10,47	1,75
10,50	1,77
10,52	1,78
10,54	1,78
10,57	1,78
10,59	1,79
10,62	1,84
10,64	1,86
10,67	1,88
10,69	1,93
10,72	1,95
10,74	1,95
10,76	1,96
10,79	1,98
10,81	1,99
10,84	2,00
10,86	2,02
10,89	2,04
10,91	2,09
10,94	2,12
10,96	2,16
10,98	2,19
11,01	2,23
11,03	2,24
11,06	2,27
11,08	2,33
11,11	2,38
11,13	2,43
11,15	2,50
11,18	2,53
11,20	2,58
11,23	2,61
11,25	2,64
11,28	2,68
11,30	2,71
11,33	2,77
11,35	2,85
11,37	2,92
11,40	2,98
11,42	3,05
11,45	3,12
11,47	3,17
11,50	3,25
11,52	3,29
11,55	3,35
11,57	3,39
11,59	3,44
11,62	3,51
11,64	3,59
11,67	3,68
11,69	3,76
11,72	3,83
11,74	3,91
11,77	3,98
11,79	4,06
11,81	4,14
11,84	4,23
11,86	4,27
11,89	4,34
11,91	4,39
11,94	4,45
11,96	4,52
11,99	4,61
12,01	4,71
12,03	4,78
12,06	4,87
12,08	4,97
12,11	5,04
12,13	5,12
12,16	5,20
12,18	5,27
12,21	5,31
12,23	5,36
12,25	5,41
12,28	5,47
12,30	5,52
12,33	5,58
12,35	5,66
12,38	5,72
12,40	5,79
12,42	5,86
12,45	5,92
12,47	6,00
12,50	6,03
12,52	6,08
12,55	6,11
12,57	6,14
12,60	6,17
12,62	6,20
12,64	6,26
12,67	6,30
12,69	6,35
12,72	6,39
12,74	6,44
12,77	6,45
12,79	6,48
12,82	6,54
12,84	6,58
12,86	6,59
12,89	6,63
12,91	6,64
12,94	6,64
12,96	6,64
12,99	6,66
13,01	6,68
13,04	6,67
13,06	6,67
13,08	6,67
13,11	6,67
13,13	6,66
13,16	6,67
13,18	6,66
13,21	6,66
13,23	6,66
13,26	6,64
13,28	6,65
13,30	6,65
13,33	6,63
13,35	6,63
13,38	6,62
13,40	6,61
13,43	6,58
13,45	6,56
13,47	6,53
13,50	6,48
13,52	6,44
13,55	6,45
13,57	6,43
13,60	6,40
13,62	6,42
13,65	6,40
13,67	6,35
13,69	6,32
13,72	6,28
13,74	6,25
13,77	6,19
13,79	6,15
13,82	6,11
13,84	6,07
13,87	6,04
13,89	6,00
13,91	5,98
13,94	5,94
13,96	5,89
13,99	5,84
14,01	5,80
14,04	5,75
14,06	5,69
14,09	5,67
14,11	5,62
14,13	5,59
14,16	5,55
14,18	5,51
14,21	5,49
14,23	5,41
14,26	5,38
14,28	5,36
14,31	5,31
14,33	5,26
14,35	5,25
14,38	5,21
14,40	5,17
14,43	5,13
14,45	5,09
14,48	5,04
14,50	4,99
14,52	4,93
14,55	4,88
14,57	4,84
14,60	4,82
14,62	4,79
14,65	4,75
14,67	4,74
14,70	4,71
14,72	4,69
14,74	4,67
14,77	4,65
14,79	4,63
14,82	4,60
14,84	4,58
14,87	4,57
14,89	4,56
14,92	4,54
14,94	4,53
14,96	4,50
14,99	4,48
15,01	4,50
15,04	4,49
15,06	4,49
15,09	4,49
15,11	4,48
15,14	4,50
15,16	4,50
15,18	4,52
15,21	4,54
15,23	4,54
15,26	4,53
15,28	4,54
15,31	4,56
15,33	4,59
15,36	4,63
15,38	4,66
15,40	4,71
15,43	4,76
15,45	4,81
15,48	4,88
15,50	4,95
15,53	5,01
15,55	5,07
15,57	5,12
15,60	5,18
15,62	5,22
15,65	5,27
15,67	5,35
15,70	5,44
15,72	5,53
15,75	5,65
15,77	5,78
15,79	5,87
15,82	6,00
15,84	6,13
15,87	6,28
15,89	6,41
15,92	6,52
15,94	6,64
15,97	6,71
15,99	6,80
16,01	6,92
16,04	7,09
16,06	7,27
16,09	7,45
16,11	7,66
16,14	7,86
16,16	8,06
16,19	8,27
16,21	8,48
16,23	8,70
16,26	8,86
16,28	9,04
16,31	9,21
16,33	9,39
16,36	9,55
16,38	9,77
16,41	10,02
16,43	10,25
16,45	10,50
16,48	10,77
16,50	11,04
16,53	11,28
16,55	11,53
16,58	11,79
16,60	12,02
16,63	12,20
16,65	12,39
16,67	12,60
16,70	12,79
16,72	12,97
16,75	13,25
16,77	13,51
16,80	13,74
16,82	13,98
16,84	14,23
16,87	14,49
16,89	14,72
16,92	14,97
16,94	15,18
16,97	15,38
16,99	15,53
17,02	15,69
17,04	15,85
17,06	16,03
17,09	16,21
17,11	16,42
17,14	16,63
17,16	16,82
17,19	17,01
17,21	17,22
17,24	17,37
17,26	17,51
17,28	17,62
17,31	17,73
17,33	17,84
17,36	17,94
17,38	18,06
17,41	18,19
17,43	18,28
17,46	18,36
17,48	18,46
17,50	18,55
17,53	18,61
17,55	18,69
17,58	18,73
17,60	18,79
17,63	18,82
17,65	18,83
17,68	18,86
17,70	18,88
17,72	18,88
17,75	18,88
17,77	18,88
17,80	18,88
17,82	18,86
17,85	18,84
17,87	18,80
17,89	18,77
17,92	18,73
17,94	18,67
17,97	18,63
17,99	18,58
18,02	18,54
18,04	18,46
18,07	18,42
18,09	18,33
18,11	18,22
18,14	18,09
18,16	17,92
18,19	17,78
18,21	17,65
18,24	17,53
18,26	17,41
18,29	17,30
18,31	17,18
18,33	17,09
18,36	16,97
18,38	16,84
18,41	16,74
18,43	16,58
18,46	16,40
18,48	16,22
18,51	16,07
18,53	15,91
18,55	15,73
18,58	15,54
18,60	15,39
18,63	15,23
18,65	15,10
18,68	14,96
18,70	14,82
18,73	14,65
18,75	14,46
18,77	14,26
18,80	14,10
18,82	13,93
18,85	13,73
18,87	13,56
18,90	13,36
18,92	13,13
18,94	12,95
18,97	12,79
18,99	12,67
19,02	12,54
19,04	12,40
19,07	12,29
19,09	12,10
19,12	11,91
19,14	11,73
19,16	11,55
19,19	11,36
19,21	11,20
19,24	11,05
19,26	10,89
19,29	10,75
19,31	10,62
19,34	10,52
19,36	10,41
19,38	10,29
19,41	10,18
19,43	10,06
19,46	9,92
19,48	9,78
19,51	9,67
19,53	9,59
19,56	9,48
19,58	9,38
19,60	9,27
19,63	9,18
19,65	9,07
19,68	8,99
19,70	8,92
19,73	8,86
19,75	8,82
19,78	8,74
19,80	8,73
19,82	8,70
19,85	8,66
19,87	8,63
19,90	8,60
19,92	8,57
19,95	8,55 True
19,97	8,56
19,99	8,57
20,02	8,55
20,04	8,56
20,07	8,59
20,09	8,62
20,12	8,66
20,14	8,74
20,17	8,81
20,19	8,87
20,21	8,95
20,24	9,02
20,26	9,13
20,29	9,21
20,31	9,31
20,34	9,40
20,36	9,49
20,39	9,58
20,41	9,69
20,43	9,81
20,46	9,97
20,48	10,13
20,51	10,31
20,53	10,52
20,56	10,74
20,58	10,96
20,61	11,21
20,63	11,46
20,65	11,70
20,68	11,92
20,70	12,14
20,73	12,37
20,75	12,60
20,78	12,84
20,80	13,17
20,83	13,47
20,85	13,83
20,87	14,18
20,90	14,53
20,92	14,87
20,95	15,25
20,97	15,64
21,00	16,05
21,02	16,41
21,05	16,76
21,07	17,11
21,09	17,46
21,12	17,84
21,14	18,31
21,17	18,77
21,19	19,26
21,22	19,76
21,24	20,25
21,26	20,77
21,29	21,29
21,31	21,84
21,34	22,35
21,36	22,74
21,39	23,16
21,41	23,61
21,44	24,06
21,46	24,49
21,48	25,07
21,51	25,62
21,53	26,16
21,56	26,71
21,58	27,26
21,61	27,83
21,63	28,33
21,66	28,88
21,68	29,30
21,70	29,70
21,73	30,13
21,75	30,54
21,78	30,96
21,80	31,45
21,83	31,97
21,85	32,45
21,88	32,94
21,90	33,41
21,92	33,86
21,95	34,31
21,97	34,74
22,00	35,19
22,02	35,50
22,05	35,87
22,07	36,19
22,10	36,46
22,12	36,75
22,14	37,09
22,17	37,40
22,19	37,73
22,22	38,02
22,24	38,30
22,27	38,59
22,29	38,82
22,31	39,02
22,34	39,25
22,36	39,39
22,39	39,49
22,41	39,63
22,44	39,72
22,46	39,80
22,49	39,87
22,51	39,97
22,53	40,01
22,56	40,04
22,58	40,08
22,61	40,10
22,63	40,10
22,66	40,11
22,68	40,03
22,71	40,00
22,73	39,96
22,75	39,91
22,78	39,78
22,80	39,72
22,83	39,58
22,85	39,45
22,88	39,29
22,90	39,15
22,93	39,00
22,95	38,76
22,97	38,53
23,00	38,28
23,02	38,00
23,05	37,79
23,07	37,57
23,10	37,38
23,12	37,17
23,15	36,93
23,17	36,64
23,19	36,32
23,22	35,99
23,24	35,62
23,27	35,30
23,29	34,91
23,32	34,58
23,34	34,23
23,36	33,84
23,39	33,57
23,41	33,23
23,44	32,96
23,46	32,65
23,49	32,33
23,51	31,96
23,54	31,63
23,56	31,23
23,58	30,80
23,61	30,43
23,63	30,02
23,66	29,59
23,68	29,16
23,71	28,78
23,73	28,52
23,76	28,17
23,78	27,86
23,80	27,56
23,83	27,24
23,85	26,81
23,88	26,40
23,90	26,03
23,93	25,68
23,95	25,24
23,98	24,87
24,00	24,50
24,02	24,14
24,05	23,71
24,07	23,44
24,10	23,15
24,12	22,86
24,15	22,55
24,17	22,30
24,20	22,00
24,22	21,63
24,24	21,32
24,27	21,03
24,29	20,73
24,32	20,44
24,34	20,17
24,37	19,91
24,39	19,62
24,42	19,38
24,44	19,17
24,46	18,99
24,49	18,82
24,51	18,67
24,54	18,48
24,56	18,28
24,59	18,10
24,61	17,92
24,63	17,75
24,66	17,60
24,68	17,44
24,71	17,32
24,73	17,22
24,76	17,14
24,78	17,10
24,81	17,05
24,83	17,01
24,85	16,96
24,88	16,90
24,90	16,88
24,93	16,87
24,95	16,87	True
24,98	16,89
25,00	16,96
25,03	17,02
25,05	17,10
25,07	17,18
25,10	17,24
25,12	17,33
25,15	17,39
25,17	17,51
25,20	17,69
25,22	17,86
25,25	18,06
25,27	18,29
25,29	18,52
25,32	18,76
25,34	19,03
25,37	19,34
25,39	19,67
25,42	19,94
25,44	20,20
25,47	20,50
25,49	20,81
25,51	21,15
25,54	21,56
25,56	22,02
25,59	22,50
25,61	22,93
25,64	23,42
25,66	23,97
25,68	24,50
25,71	25,06
25,73	25,69
25,76	26,16
25,78	26,65
25,81	27,15
25,83	27,67
25,86	28,25
25,88	28,96
25,90	29,67
25,93	30,50
25,95	31,32
25,98	32,08
26,00	32,92
26,03	33,79
26,05	34,62
26,08	35,44
26,10	36,10
26,12	36,81
26,15	37,53
26,17	38,21
26,20	39,01
26,22	40,03
26,25	41,04
26,27	42,00
26,30	43,12
26,32	44,17
26,34	45,25
26,37	46,32
26,39	47,39
26,42	48,30
26,44	49,03
26,47	49,54
26,49	49,85
26,52	49,99
26,54	49,99
26,56	49,99
26,59	49,99
26,61	49,99
26,64	49,99
26,66	49,99
26,69	49,99
26,71	49,99
26,73	49,99
26,76	49,99
26,78	49,99
26,81	49,99
26,83	49,99
26,86	49,99
26,88	49,99
26,91	49,99
26,93	49,99
26,95	49,99
26,98	49,99
27,00	49,99
27,03	49,99
27,05	49,99
27,08	49,99
27,10	49,99
27,13	49,99
27,15	49,99
27,17	49,99
27,20	50,00
27,22	50,00
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	50,00
27,42	50,00
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	50,00
27,57	50,00
27,59	50,00
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,99
28,30	49,99
28,32	49,99
28,35	49,99
28,37	49,99
28,40	49,99
28,42	49,99
28,44	49,99
28,47	49,99
28,49	49,99
28,52	49,99
28,54	49,99
28,57	49,99
28,59	49,99
28,62	49,99
28,64	49,99
28,66	49,99
28,69	49,99
28,71	49,99
28,74	49,99
28,76	49,99
28,79	49,99
28,81	50,00
28,84	50,00
28,86	50,00
28,88	49,99
28,91	49,99
28,93	49,99
28,96	49,99
28,98	50,00
29,01	50,00
29,03	50,00
29,05	49,99
29,08	49,99
29,10	49,99
29,13	49,99
29,15	49,99
29,18	49,99
29,20	49,99
29,23	49,99
29,25	49,99
29,27	49,99
29,30	49,99
29,32	49,99
29,35	49,99
29,37	49,99
29,40	49,99
29,42	49,99
29,45	49,99
29,47	49,99
29,49	49,99
29,52	49,99
29,54	49,99
29,57	49,99
29,59	49,99
29,62	49,99
29,64	49,99
29,67	49,99
29,69	49,99
29,71	49,99
29,74	49,99
29,76	49,99
29,79	49,99
29,81	49,99
29,84	49,99
29,86	49,99
29,89	49,99
29,91	49,99
29,93	49,99
29,96	49,99
29,98	49,99
30,01	49,99
30,03	49,99
30,06	49,99
30,08	49,99
30,10	49,99
30,13	49,99
30,15	49,99
30,18	49,99
30,20	49,99
30,23	49,99
30,25	50,00
30,28	50,00
30,30	50,00
30,32	49,99
30,35	49,99
30,37	49,99
30,40	49,99
30,42	50,00
30,45	50,00
30,47	49,99
30,50	49,99
30,52	49,99
30,54	49,99
30,57	49,99
30,59	49,99
30,62	49,99
30,64	49,99
30,67	49,99
30,69	49,99
30,72	49,99
30,74	49,99
30,76	49,99
30,79	49,99
30,81	49,99
30,84	49,99
30,86	49,99
30,89	49,99
30,91	49,99
30,94	49,99
30,96	49,99
30,98	49,99
31,01	49,99
31,03	49,99
31,06	49,99
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	50,00
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	50,00
31,74	50,00
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	50,00
31,89	50,00
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	50,00
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	50,00
33,18	50,00
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	50,00
34,57	50,00
34,60	50,00
34,62	50,00
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	50,00
34,77	50,00
34,79	49,99
34,82	49,99
34,84	49,99
34,87	49,99
34,89	49,99
34,92	49,99
34,94	49,99
34,96	49,99
34,99	49,99
35,01	49,99
35,04	49,99
35,06	49,99
35,09	49,99
35,11	49,99
35,14	49,99
35,16	49,99
35,18	49,99
35,21	49,99
35,23	49,99
35,26	49,99
35,28	49,99
35,31	49,99
35,33	49,99
35,36	49,99
35,38	49,99
35,40	49,99
35,43	49,99
35,45	49,99
35,48	49,99
35,50	49,99
35,53	49,99
35,55	49,99
35,57	49,99
35,60	49,99
35,62	49,99
35,65	49,99
35,67	49,99
35,70	49,99
35,72	49,99
35,75	49,99
35,77	49,99
35,79	49,99
35,82	49,99
35,84	49,99
35,87	49,99
35,89	49,99
35,92	49,99
35,94	49,99
35,97	49,99
35,99	49,99
36,01	49,99
36,04	49,99
36,06	49,99
36,09	49,99
36,11	49,99
36,14	49,99
36,16	49,99
36,19	49,99
36,21	49,99
36,23	49,99
36,26	49,99
36,28	49,99
36,31	49,99
36,33	49,99
36,36	49,99
36,38	49,99
36,41	49,99
36,43	49,99
36,45	49,99
36,48	49,99
36,50	49,99
36,53	49,99
36,55	49,99
36,58	49,99
36,60	49,99
36,62	49,99
36,65	49,99
36,67	49,99
36,70	49,99
36,72	49,99
36,75	49,99
36,77	49,99
36,80	49,99
36,82	49,99
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	50,00
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,98
37,46	49,98
37,48	49,98
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	50,00
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,98
42,58	49,98
