Voltage U1	Corriente IA
U1/V	IA/nA

7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,02
7,17	0,02
7,20	0,02
7,22	0,02
7,25	0,02
7,27	0,02
7,30	0,03
7,32	0,04
7,35	0,04
7,37	0,04
7,39	0,05
7,42	0,05
7,44	0,06
7,47	0,07
7,49	0,08
7,52	0,09
7,54	0,11
7,57	0,11
7,59	0,13
7,61	0,16
7,64	0,17
7,66	0,18
7,69	0,19
7,71	0,19
7,74	0,22
7,76	0,21
7,78	0,21
7,81	0,22
7,83	0,22
7,86	0,23
7,88	0,26
7,91	0,27
7,93	0,29
7,96	0,31
7,98	0,32
8,00	0,35
8,03	0,35
8,05	0,36
8,08	0,38
8,10	0,39
8,13	0,40
8,15	0,42
8,18	0,42
8,20	0,45
8,22	0,45
8,25	0,46
8,27	0,47
8,30	0,47
8,32	0,48
8,35	0,52
8,37	0,53
8,40	0,54
8,42	0,56
8,44	0,56
8,47	0,59
8,49	0,60
8,52	0,60
8,54	0,61
8,57	0,60
8,59	0,62
8,62	0,65
8,64	0,66
8,66	0,68
8,69	0,70
8,71	0,71
8,74	0,74
8,76	0,74
8,79	0,73
8,81	0,74
8,84	0,74
8,86	0,75
8,88	0,76
8,91	0,77
8,93	0,79
8,96	0,80
8,98	0,83
9,01	0,85
9,03	0,85
9,05	0,86
9,08	0,88
9,10	0,89
9,13	0,90
9,15	0,90
9,18	0,90
9,20	0,93
9,23	0,94
9,25	0,93
9,27	0,95
9,30	0,95
9,32	0,97
9,35	0,99
9,37	1,00
9,40	1,02
9,42	1,04
9,45	1,04
9,47	1,07
9,49	1,08
9,52	1,07
9,54	1,07
9,57	1,07
9,59	1,08
9,62	1,09
9,64	1,10
9,67	1,11
9,69	1,12
9,71	1,14
9,74	1,16
9,76	1,14
9,79	1,16
9,81	1,16
9,84	1,17
9,86	1,17
9,89	1,18
9,91	1,18
9,93	1,21
9,96	1,22
9,98	1,23
10,01	1,25
10,03	1,24
10,06	1,26
10,08	1,28
10,10	1,29
10,13	1,30
10,15	1,30
10,18	1,30
10,20	1,33
10,23	1,33
10,25	1,33
10,28	1,33
10,30	1,34
10,32	1,35
10,35	1,37
10,37	1,37
10,40	1,39
10,42	1,40
10,45	1,42
10,47	1,43
10,50	1,43
10,52	1,44
10,54	1,45
10,57	1,46
10,59	1,48
10,62	1,49
10,64	1,50
10,67	1,53
10,69	1,53
10,72	1,54
10,74	1,55
10,76	1,54
10,79	1,57
10,81	1,60
10,84	1,61
10,86	1,63
10,89	1,64
10,91	1,67
10,94	1,70
10,96	1,70
10,98	1,70
11,01	1,72
11,03	1,73
11,06	1,75
11,08	1,77
11,11	1,79
11,13	1,82
11,15	1,83
11,18	1,85
11,20	1,88
11,23	1,90
11,25	1,92
11,28	1,94
11,30	1,96
11,33	1,99
11,35	2,02
11,37	2,04
11,40	2,08
11,42	2,11
11,45	2,14
11,47	2,18
11,50	2,20
11,52	2,23
11,55	2,28
11,57	2,30
11,59	2,33
11,62	2,36
11,64	2,37
11,67	2,43
11,69	2,46
11,72	2,48
11,74	2,52
11,77	2,54
11,79	2,59
11,81	2,62
11,84	2,64
11,86	2,68
11,89	2,71
11,91	2,74
11,94	2,79
11,96	2,83
11,99	2,87
12,01	2,92
12,03	2,95
12,06	3,00
12,08	3,05
12,11	3,08
12,13	3,11
12,16	3,15
12,18	3,19
12,21	3,22
12,23	3,23
12,25	3,27
12,28	3,32
12,30	3,36
12,33	3,40
12,35	3,44
12,38	3,48
12,40	3,54
12,42	3,59
12,45	3,60
12,47	3,63
12,50	3,65
12,52	3,69
12,55	3,72
12,57	3,74
12,60	3,77
12,62	3,80
12,64	3,83
12,67	3,88
12,69	3,91
12,72	3,94
12,74	3,98
12,77	4,01
12,79	4,04
12,82	4,08
12,84	4,09
12,86	4,12
12,89	4,14
12,91	4,16
12,94	4,18
12,96	4,19
12,99	4,21
13,01	4,25
13,04	4,27
13,06	4,30
13,08	4,32
13,11	4,34
13,13	4,38
13,16	4,39
13,18	4,38
13,21	4,39
13,23	4,38
13,26	4,40
13,28	4,40
13,30	4,41
13,33	4,42
13,35	4,43
13,38	4,44
13,40	4,48
13,43	4,49
13,45	4,49
13,47	4,50
13,50	4,51
13,52	4,52
13,55	4,52
13,57	4,51
13,60	4,51
13,62	4,51
13,65	4,50
13,67	4,50
13,69	4,48
13,72	4,48
13,74	4,50
13,77	4,49
13,79	4,50
13,82	4,50
13,84	4,50
13,87	4,52
13,89	4,51
13,91	4,48
13,94	4,47
13,96	4,44
13,99	4,43
14,01	4,42
14,04	4,40
14,06	4,40
14,09	4,40
14,11	4,39
14,13	4,40
14,16	4,39
14,18	4,38
14,21	4,38
14,23	4,36
14,26	4,35
14,28	4,33
14,31	4,32
14,33	4,31
14,35	4,29
14,38	4,27
14,40	4,26
14,43	4,26
14,45	4,24
14,48	4,24
14,50	4,23
14,52	4,22
14,55	4,21
14,57	4,19
14,60	4,19
14,62	4,18
14,65	4,15
14,67	4,15
14,70	4,13
14,72	4,12
14,74	4,11
14,77	4,09
14,79	4,09
14,82	4,08
14,84	4,08
14,87	4,09
14,89	4,08
14,92	4,08
14,94	4,07
14,96	4,07
14,99	4,07
15,01	4,06
15,04	4,05
15,06	4,06
15,09	4,05
15,11	4,06
15,14	4,06
15,16	4,07
15,18	4,08
15,21	4,08
15,23	4,09
15,26	4,10
15,28	4,11
15,31	4,12
15,33	4,14
15,36	4,14
15,38	4,16
15,40	4,18
15,43	4,17
15,45	4,20
15,48	4,22
15,50	4,24
15,53	4,27
15,55	4,29
15,57	4,32
15,60	4,38
15,62	4,41
15,65	4,44
15,67	4,47
15,70	4,50
15,72	4,55
15,75	4,59
15,77	4,63
15,79	4,68
15,82	4,73
15,84	4,79
15,87	4,86
15,89	4,91
15,92	4,97
15,94	5,02
15,97	5,07
15,99	5,14
16,01	5,19
16,04	5,25
16,06	5,35
16,09	5,42
16,11	5,50
16,14	5,59
16,16	5,65
16,19	5,75
16,21	5,84
16,23	5,91
16,26	6,00
16,28	6,08
16,31	6,16
16,33	6,29
16,36	6,38
16,38	6,47
16,41	6,57
16,43	6,68
16,45	6,81
16,48	6,93
16,50	7,03
16,53	7,17
16,55	7,28
16,58	7,39
16,60	7,50
16,63	7,61
16,65	7,72
16,67	7,82
16,70	7,93
16,72	8,05
16,75	8,17
16,77	8,29
16,80	8,42
16,82	8,55
16,84	8,68
16,87	8,79
16,89	8,89
16,92	9,00
16,94	9,10
16,97	9,20
16,99	9,30
17,02	9,39
17,04	9,49
17,06	9,63
17,09	9,74
17,11	9,85
17,14	9,95
17,16	10,06
17,19	10,18
17,21	10,27
17,24	10,35
17,26	10,43
17,28	10,51
17,31	10,59
17,33	10,68
17,36	10,75
17,38	10,83
17,41	10,90
17,43	10,98
17,46	11,06
17,48	11,14
17,50	11,20
17,53	11,28
17,55	11,33
17,58	11,39
17,60	11,42
17,63	11,44
17,65	11,47
17,68	11,50
17,70	11,51
17,72	11,55
17,75	11,56
17,77	11,59
17,80	11,64
17,82	11,67
17,85	11,68
17,87	11,67
17,89	11,68
17,92	11,70
17,94	11,70
17,97	11,68
17,99	11,67
18,02	11,66
18,04	11,65
18,07	11,63
18,09	11,61
18,11	11,58
18,14	11,55
18,16	11,53
18,19	11,51
18,21	11,47
18,24	11,42
18,26	11,40
18,29	11,36
18,31	11,31
18,33	11,26
18,36	11,19
18,38	11,14
18,41	11,09
18,43	11,02
18,46	10,98
18,48	10,91
18,51	10,85
18,53	10,82
18,55	10,74
18,58	10,67
18,60	10,61
18,63	10,53
18,65	10,46
18,68	10,39
18,70	10,30
18,73	10,23
18,75	10,15
18,77	10,07
18,80	9,99
18,82	9,91
18,85	9,82
18,87	9,74
18,90	9,66
18,92	9,59
18,94	9,51
18,97	9,43
18,99	9,39
19,02	9,31
19,04	9,24
19,07	9,17
19,09	9,09
19,12	9,01
19,14	8,93
19,16	8,83
19,19	8,75
19,21	8,65
19,24	8,58
19,26	8,52
19,29	8,44
19,31	8,38
19,34	8,31
19,36	8,24
19,38	8,18
19,41	8,13
19,43	8,05
19,46	7,99
19,48	7,91
19,51	7,86
19,53	7,81
19,56	7,76
19,58	7,71
19,60	7,66
19,63	7,60
19,65	7,58
19,68	7,53
19,70	7,49
19,73	7,46
19,75	7,43
19,78	7,40
19,80	7,38
19,82	7,34
19,85	7,32
19,87	7,29
19,90	7,25
19,92	7,24
19,95	7,22
19,97	7,21	True
19,99	7,23
20,02	7,23
20,04	7,24
20,07	7,24
20,09	7,25
20,12	7,27
20,14	7,29
20,17	7,29
20,19	7,32
20,21	7,34
20,24	7,38
20,26	7,42
20,29	7,48
20,31	7,52
20,34	7,57
20,36	7,62
20,39	7,69
20,41	7,75
20,43	7,81
20,46	7,89
20,48	7,97
20,51	8,06
20,53	8,15
20,56	8,24
20,58	8,35
20,61	8,46
20,63	8,56
20,65	8,68
20,68	8,77
20,70	8,88
20,73	9,02
20,75	9,15
20,78	9,27
20,80	9,41
20,83	9,57
20,85	9,75
20,87	9,91
20,90	10,06
20,92	10,25
20,95	10,44
20,97	10,65
21,00	10,84
21,02	11,03
21,05	11,23
21,07	11,42
21,09	11,63
21,12	11,85
21,14	12,06
21,17	12,29
21,19	12,56
21,22	12,80
21,24	13,04
21,26	13,29
21,29	13,54
21,31	13,80
21,34	14,02
21,36	14,23
21,39	14,50
21,41	14,72
21,44	14,96
21,46	15,23
21,48	15,48
21,51	15,76
21,53	16,04
21,56	16,32
21,58	16,62
21,61	16,90
21,63	17,16
21,66	17,39
21,68	17,61
21,70	17,84
21,73	18,08
21,75	18,30
21,78	18,53
21,80	18,76
21,83	19,02
21,85	19,30
21,88	19,54
21,90	19,76
21,92	19,99
21,95	20,21
21,97	20,43
22,00	20,61
22,02	20,78
22,05	20,97
22,07	21,14
22,10	21,33
22,12	21,49
22,14	21,63
22,17	21,81
22,19	22,00
22,22	22,18
22,24	22,33
22,27	22,47
22,29	22,61
22,31	22,76
22,34	22,86
22,36	22,94
22,39	23,02
22,41	23,09
22,44	23,14
22,46	23,22
22,49	23,28
22,51	23,33
22,53	23,38
22,56	23,41
22,58	23,46
22,61	23,48
22,63	23,48
22,66	23,47
22,68	23,46
22,71	23,45
22,73	23,44
22,75	23,41
22,78	23,38
22,80	23,33
22,83	23,29
22,85	23,24
22,88	23,16
22,90	23,09
22,93	23,01
22,95	22,90
22,97	22,81
23,00	22,70
23,02	22,58
23,05	22,50
23,07	22,37
23,10	22,26
23,12	22,16
23,15	22,02
23,17	21,90
23,19	21,77
23,22	21,62
23,24	21,48
23,27	21,30
23,29	21,12
23,32	20,96
23,34	20,78
23,36	20,61
23,39	20,45
23,41	20,27
23,44	20,13
23,46	19,94
23,49	19,78
23,51	19,61
23,54	19,40
23,56	19,19
23,58	18,98
23,61	18,75
23,63	18,54
23,66	18,33
23,68	18,11
23,71	17,93
23,73	17,76
23,76	17,58
23,78	17,42
23,80	17,26
23,83	17,07
23,85	16,90
23,88	16,68
23,90	16,48
23,93	16,30
23,95	16,11
23,98	15,91
24,00	15,72
24,02	15,52
24,05	15,38
24,07	15,22
24,10	15,05
24,12	14,88
24,15	14,70
24,17	14,56
24,20	14,42
24,22	14,25
24,24	14,09
24,27	13,92
24,29	13,77
24,32	13,64
24,34	13,50
24,37	13,37
24,39	13,25
24,42	13,12
24,44	13,01
24,46	12,91
24,49	12,81
24,51	12,72
24,54	12,62
24,56	12,52
24,59	12,43
24,61	12,34
24,63	12,26
24,66	12,21
24,68	12,14
24,71	12,09
24,73	12,04
24,76	11,98
24,78	11,98
24,81	11,95
24,83	11,91
24,85	11,89
24,88	11,88	True
24,90	11,88
24,93	11,90
24,95	11,91
24,98	11,93
25,00	11,96
25,03	12,00
25,05	12,06
25,07	12,10
25,10	12,16
25,12	12,21
25,15	12,29
25,17	12,37
25,20	12,45
25,22	12,55
25,25	12,67
25,27	12,78
25,29	12,92
25,32	13,06
25,34	13,21
25,37	13,37
25,39	13,53
25,42	13,69
25,44	13,85
25,47	14,03
25,49	14,21
25,51	14,42
25,54	14,61
25,56	14,84
25,59	15,09
25,61	15,35
25,64	15,60
25,66	15,89
25,68	16,19
25,71	16,48
25,73	16,73
25,76	17,01
25,78	17,30
25,81	17,59
25,83	17,88
25,86	18,17
25,88	18,50
25,90	18,89
25,93	19,28
25,95	19,67
25,98	20,04
26,00	20,44
26,03	20,86
26,05	21,30
26,08	21,63
26,10	22,00
26,12	22,40
26,15	22,80
26,17	23,20
26,20	23,61
26,22	24,04
26,25	24,55
26,27	25,03
26,30	25,52
26,32	26,01
26,34	26,48
26,37	26,95
26,39	27,42
26,42	27,82
26,44	28,26
26,47	28,65
26,49	29,07
26,52	29,51
26,54	29,94
26,56	30,36
26,59	30,86
26,61	31,31
26,64	31,77
26,66	32,25
26,69	32,72
26,71	33,17
26,73	33,56
26,76	33,91
26,78	34,28
26,81	34,67
26,83	35,02
26,86	35,36
26,88	35,70
26,91	36,05
26,93	36,45
26,95	36,79
26,98	37,14
27,00	37,48
27,03	37,78
27,05	38,09
27,08	38,38
27,10	38,62
27,13	38,86
27,15	39,04
27,17	39,25
27,20	39,43
27,22	39,61
27,25	39,78
27,27	39,96
27,30	40,16
27,32	40,31
27,35	40,44
27,37	40,55
27,39	40,64
27,42	40,72
27,44	40,77
27,47	40,80
27,49	40,83
27,52	40,84
27,54	40,86
27,57	40,86
27,59	40,84
27,61	40,83
27,64	40,80
27,66	40,75
27,69	40,69
27,71	40,64
27,74	40,52
27,76	40,41
27,78	40,29
27,81	40,13
27,83	40,01
27,86	39,83
27,88	39,64
27,91	39,49
27,93	39,28
27,96	39,07
27,98	38,89
28,00	38,62
28,03	38,39
28,05	38,12
28,08	37,84
28,10	37,60
28,13	37,34
28,15	37,04
28,18	36,80
28,20	36,52
28,22	36,23
28,25	35,96
28,27	35,64
28,30	35,33
28,32	35,01
28,35	34,66
28,37	34,34
28,40	34,01
28,42	33,66
28,44	33,40
28,47	33,08
28,49	32,77
28,52	32,46
28,54	32,11
28,57	31,79
28,59	31,44
28,62	31,05
28,64	30,70
28,66	30,33
28,69	29,99
28,71	29,68
28,74	29,33
28,76	29,01
28,79	28,69
28,81	28,38
28,84	28,09
28,86	27,77
28,88	27,46
28,91	27,17
28,93	26,84
28,96	26,52
28,98	26,18
29,01	25,88
29,03	25,57
29,05	25,24
29,08	24,93
29,10	24,66
29,13	24,40
29,15	24,16
29,18	23,94
29,20	23,70
29,23	23,48
29,25	23,26
29,27	23,02
29,30	22,80
29,32	22,56
29,35	22,31
29,37	22,12
29,40	21,91
29,42	21,71
29,45	21,58
29,47	21,43
29,49	21,29
29,52	21,16
29,54	21,04
29,57	20,92
29,59	20,82
29,62	20,71
29,64	20,61
29,67	20,53
29,69	20,46
29,71	20,40
29,74	20,38
29,76	20,37
29,79	20,35
29,81	20,34
29,84	20,34	True
29,86	20,34
29,89	20,34
29,91	20,39
29,93	20,42
29,96	20,46
29,98	20,54
30,01	20,60
30,03	20,71
30,06	20,84
30,08	20,95
30,10	21,11
30,13	21,28
30,15	21,42
30,18	21,60
30,20	21,75
30,23	21,93
30,25	22,13
30,28	22,33
30,30	22,57
30,32	22,85
30,35	23,14
30,37	23,46
30,40	23,78
30,42	24,13
30,45	24,52
30,47	24,88
30,50	25,23
30,52	25,58
30,54	25,94
30,57	26,33
30,59	26,72
30,62	27,10
30,64	27,54
30,67	28,05
30,69	28,58
30,72	29,13
30,74	29,70
30,76	30,29
30,79	30,93
30,81	31,44
30,84	31,95
30,86	32,52
30,89	33,06
30,91	33,63
30,94	34,20
30,96	34,79
30,98	35,49
31,01	36,21
31,03	36,92
31,06	37,68
31,08	38,43
31,11	39,20
31,13	39,95
31,15	40,63
31,18	41,29
31,20	41,96
31,23	42,66
31,25	43,33
31,28	44,00
31,30	44,67
31,33	45,48
31,35	46,27
31,37	47,12
31,40	47,87
31,42	48,51
31,45	49,06
31,47	49,49
31,50	49,77
31,52	49,97
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,94
34,26	49,86
34,28	49,75
34,31	49,56
34,33	49,33
34,35	49,09
34,38	48,80
34,40	48,53
34,43	48,29
34,45	47,99
34,48	47,77
34,50	47,57
34,52	47,37
34,55	47,23
34,57	47,11
34,60	46,97
34,62	46,91
34,65	46,86
34,67	46,78
34,70	46,75
34,72	46,69
34,74	46,66	True
34,77	46,66
34,79	46,66
34,82	46,71
34,84	46,79
34,87	46,85
34,89	46,98
34,92	47,10
34,94	47,25
34,96	47,42
34,99	47,63
35,01	47,84
35,04	48,06
35,06	48,32
35,09	48,63
35,11	48,94
35,14	49,24
35,16	49,45
35,18	49,65
35,21	49,84
35,23	49,94
35,26	49,99
35,28	49,99
35,31	49,99
35,33	49,99
35,36	49,99
35,38	49,99
35,40	49,99
35,43	49,99
35,45	49,99
35,48	49,99
35,50	49,99
35,53	49,99
35,55	49,99
35,57	49,99
35,60	49,99
35,62	49,99
35,65	49,99
35,67	49,99
35,70	49,99
35,72	49,99
35,75	49,99
35,77	49,99
35,79	49,99
35,82	49,99
35,84	49,99
35,87	49,99
35,89	49,99
35,92	49,99
35,94	49,99
35,97	49,99
35,99	49,99
36,01	49,99
36,04	49,99
36,06	49,99
36,09	49,99
36,11	49,99
36,14	49,99
36,16	49,99
36,19	49,99
36,21	49,99
36,23	49,99
36,26	49,99
36,28	49,99
36,31	49,99
36,33	49,99
36,36	49,99
36,38	49,99
36,41	49,99
36,43	49,99
36,45	49,99
36,48	49,99
36,50	49,99
36,53	49,99
36,55	49,99
36,58	49,99
36,60	49,99
36,62	49,99
36,65	49,99
36,67	49,99
36,70	49,99
36,72	49,99
36,75	49,99
36,77	49,99
36,80	49,99
36,82	49,99
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	49,99
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,99
37,46	49,98
37,48	49,99
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
