Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,02
7,10	0,02
7,13	0,02
7,15	0,03
7,17	0,04
7,20	0,06
7,22	0,08
7,25	0,08
7,27	0,11
7,30	0,12
7,32	0,13
7,35	0,17
7,37	0,17
7,39	0,18
7,42	0,20
7,44	0,18
7,47	0,20
7,49	0,21
7,52	0,21
7,54	0,23
7,57	0,23
7,59	0,25
7,61	0,29
7,64	0,30
7,66	0,31
7,69	0,33
7,71	0,34
7,74	0,36
7,76	0,37
7,78	0,37
7,81	0,39
7,83	0,40
7,86	0,41
7,88	0,42
7,91	0,43
7,93	0,45
7,96	0,47
7,98	0,49
8,00	0,52
8,03	0,53
8,05	0,54
8,08	0,58
8,10	0,59
8,13	0,58
8,15	0,60
8,18	0,60
8,20	0,62
8,22	0,63
8,25	0,63
8,27	0,65
8,30	0,66
8,32	0,68
8,35	0,72
8,37	0,73
8,40	0,74
8,42	0,75
8,44	0,76
8,47	0,78
8,49	0,78
8,52	0,78
8,54	0,80
8,57	0,81
8,59	0,82
8,62	0,83
8,64	0,84
8,66	0,86
8,69	0,87
8,71	0,88
8,74	0,89
8,76	0,90
8,79	0,90
8,81	0,93
8,84	0,94
8,86	0,95
8,88	0,95
8,91	0,94
8,93	0,95
8,96	0,96
8,98	0,95
9,01	0,96
9,03	0,97
9,05	0,98
9,08	1,03
9,10	1,04
9,13	1,05
9,15	1,06
9,18	1,06
9,20	1,07
9,23	1,07
9,25	1,07
9,27	1,07
9,30	1,07
9,32	1,07
9,35	1,09
9,37	1,11
9,40	1,11
9,42	1,12
9,45	1,13
9,47	1,14
9,49	1,14
9,52	1,14
9,54	1,16
9,57	1,16
9,59	1,16
9,62	1,16
9,64	1,15
9,67	1,16
9,69	1,16
9,71	1,14
9,74	1,15
9,76	1,15
9,79	1,15
9,81	1,19
9,84	1,20
9,86	1,20
9,89	1,21
9,91	1,21
9,93	1,22
9,96	1,22
9,98	1,20
10,01	1,21
10,03	1,21
10,06	1,21
10,08	1,23
10,10	1,24
10,13	1,25
10,15	1,26
10,18	1,26
10,20	1,27
10,23	1,27
10,25	1,26
10,28	1,29
10,30	1,29
10,32	1,29
10,35	1,29
10,37	1,28
10,40	1,30
10,42	1,32
10,45	1,31
10,47	1,32
10,50	1,32
10,52	1,33
10,54	1,37
10,57	1,38
10,59	1,38
10,62	1,38
10,64	1,39
10,67	1,42
10,69	1,43
10,72	1,43
10,74	1,44
10,76	1,45
10,79	1,47
10,81	1,49
10,84	1,50
10,86	1,51
10,89	1,53
10,91	1,55
10,94	1,58
10,96	1,61
10,98	1,62
11,01	1,66
11,03	1,68
11,06	1,71
11,08	1,72
11,11	1,73
11,13	1,75
11,15	1,78
11,18	1,78
11,20	1,82
11,23	1,84
11,25	1,86
11,28	1,93
11,30	1,96
11,33	2,00
11,35	2,04
11,37	2,08
11,40	2,14
11,42	2,18
11,45	2,20
11,47	2,25
11,50	2,28
11,52	2,33
11,55	2,37
11,57	2,41
11,59	2,46
11,62	2,51
11,64	2,56
11,67	2,62
11,69	2,67
11,72	2,72
11,74	2,81
11,77	2,86
11,79	2,92
11,81	2,98
11,84	3,01
11,86	3,06
11,89	3,11
11,91	3,13
11,94	3,19
11,96	3,22
11,99	3,27
12,01	3,35
12,03	3,42
12,06	3,47
12,08	3,52
12,11	3,57
12,13	3,65
12,16	3,70
12,18	3,72
12,21	3,76
12,23	3,79
12,25	3,84
12,28	3,88
12,30	3,92
12,33	3,97
12,35	4,02
12,38	4,08
12,40	4,14
12,42	4,19
12,45	4,23
12,47	4,29
12,50	4,33
12,52	4,36
12,55	4,40
12,57	4,42
12,60	4,46
12,62	4,49
12,64	4,51
12,67	4,56
12,69	4,58
12,72	4,61
12,74	4,68
12,77	4,72
12,79	4,74
12,82	4,77
12,84	4,79
12,86	4,83
12,89	4,85
12,91	4,86
12,94	4,87
12,96	4,88
12,99	4,90
13,01	4,92
13,04	4,94
13,06	4,96
13,08	4,97
13,11	4,98
13,13	5,01
13,16	5,01
13,18	5,01
13,21	5,02
13,23	5,01
13,26	5,01
13,28	5,01
13,30	5,00
13,33	5,00
13,35	5,01
13,38	4,99
13,40	5,00
13,43	4,98
13,45	4,98
13,47	5,00
13,50	4,98
13,52	4,97
13,55	4,95
13,57	4,94
13,60	4,93
13,62	4,92
13,65	4,89
13,67	4,86
13,69	4,84
13,72	4,82
13,74	4,81
13,77	4,79
13,79	4,77
13,82	4,74
13,84	4,73
13,87	4,72
13,89	4,69
13,91	4,66
13,94	4,64
13,96	4,61
13,99	4,59
14,01	4,56
14,04	4,52
14,06	4,50
14,09	4,47
14,11	4,44
14,13	4,41
14,16	4,37
14,18	4,35
14,21	4,35
14,23	4,31
14,26	4,28
14,28	4,24
14,31	4,21
14,33	4,19
14,35	4,16
14,38	4,11
14,40	4,08
14,43	4,04
14,45	4,02
14,48	4,00
14,50	3,98
14,52	3,96
14,55	3,94
14,57	3,91
14,60	3,91
14,62	3,88
14,65	3,84
14,67	3,82
14,70	3,79
14,72	3,75
14,74	3,74
14,77	3,71
14,79	3,69
14,82	3,67
14,84	3,65
14,87	3,64
14,89	3,60
14,92	3,58
14,94	3,58
14,96	3,57
14,99	3,56
15,01	3,55
15,04	3,54
15,06	3,56
15,09	3,55
15,11	3,54
15,14	3,54
15,16	3,53
15,18	3,53
15,21	3,54
15,23	3,55
15,26	3,56
15,28	3,57
15,31	3,57
15,33	3,62
15,36	3,63
15,38	3,64
15,40	3,65
15,43	3,65
15,45	3,68
15,48	3,70
15,50	3,73
15,53	3,78
15,55	3,81
15,57	3,85
15,60	3,91
15,62	3,94
15,65	3,99
15,67	4,05
15,70	4,09
15,72	4,15
15,75	4,21
15,77	4,26
15,79	4,35
15,82	4,42
15,84	4,49
15,87	4,58
15,89	4,64
15,92	4,72
15,94	4,82
15,97	4,90
15,99	5,00
16,01	5,09
16,04	5,18
16,06	5,32
16,09	5,42
16,11	5,54
16,14	5,66
16,16	5,78
16,19	5,92
16,21	6,06
16,23	6,18
16,26	6,32
16,28	6,44
16,31	6,58
16,33	6,72
16,36	6,86
16,38	6,99
16,41	7,15
16,43	7,32
16,45	7,49
16,48	7,67
16,50	7,84
16,53	8,02
16,55	8,19
16,58	8,35
16,60	8,50
16,63	8,63
16,65	8,79
16,67	8,97
16,70	9,13
16,72	9,30
16,75	9,47
16,77	9,65
16,80	9,87
16,82	10,03
16,84	10,18
16,87	10,35
16,89	10,52
16,92	10,67
16,94	10,81
16,97	10,93
16,99	11,07
17,02	11,21
17,04	11,34
17,06	11,48
17,09	11,62
17,11	11,76
17,14	11,90
17,16	12,06
17,19	12,20
17,21	12,32
17,24	12,44
17,26	12,56
17,28	12,67
17,31	12,77
17,33	12,85
17,36	12,93
17,38	13,01
17,41	13,10
17,43	13,21
17,46	13,29
17,48	13,36
17,50	13,44
17,53	13,53
17,55	13,59
17,58	13,62
17,60	13,65
17,63	13,68
17,65	13,71
17,68	13,73
17,70	13,74
17,72	13,76
17,75	13,77
17,77	13,79
17,80	13,80
17,82	13,80
17,85	13,78
17,87	13,76
17,89	13,73
17,92	13,71
17,94	13,68
17,97	13,65
17,99	13,63
18,02	13,60
18,04	13,57
18,07	13,53
18,09	13,46
18,11	13,40
18,14	13,35
18,16	13,28
18,19	13,21
18,21	13,13
18,24	13,05
18,26	12,99
18,29	12,92
18,31	12,83
18,33	12,75
18,36	12,65
18,38	12,57
18,41	12,49
18,43	12,39
18,46	12,28
18,48	12,18
18,51	12,07
18,53	11,98
18,55	11,87
18,58	11,76
18,60	11,66
18,63	11,55
18,65	11,46
18,68	11,35
18,70	11,22
18,73	11,12
18,75	11,00
18,77	10,88
18,80	10,76
18,82	10,60
18,85	10,48
18,87	10,37
18,90	10,25
18,92	10,12
18,94	10,01
18,97	9,91
18,99	9,82
19,02	9,71
19,04	9,59
19,07	9,48
19,09	9,36
19,12	9,24
19,14	9,11
19,16	8,98
19,19	8,87
19,21	8,75
19,24	8,64
19,26	8,54
19,29	8,44
19,31	8,34
19,34	8,25
19,36	8,15
19,38	8,06
19,41	7,97
19,43	7,87
19,46	7,78
19,48	7,68
19,51	7,59
19,53	7,50
19,56	7,40
19,58	7,32
19,60	7,26
19,63	7,19
19,65	7,13
19,68	7,07
19,70	7,01
19,73	6,98
19,75	6,92
19,78	6,86
19,80	6,82
19,82	6,76
19,85	6,73
19,87	6,69
19,90	6,65
19,92	6,63
19,95	6,59
19,97	6,57
19,99	6,57
20,02	6,56	True
20,04	6,56
20,07	6,56
20,09	6,57
20,12	6,60
20,14	6,61
20,17	6,64
20,19	6,67
20,21	6,71
20,24	6,76
20,26	6,81
20,29	6,86
20,31	6,91
20,34	6,99
20,36	7,05
20,39	7,14
20,41	7,22
20,43	7,30
20,46	7,42
20,48	7,53
20,51	7,63
20,53	7,76
20,56	7,87
20,58	8,01
20,61	8,16
20,63	8,31
20,65	8,44
20,68	8,58
20,70	8,73
20,73	8,90
20,75	9,07
20,78	9,25
20,80	9,44
20,83	9,67
20,85	9,90
20,87	10,15
20,90	10,39
20,92	10,65
20,95	10,90
20,97	11,17
21,00	11,39
21,02	11,63
21,05	11,88
21,07	12,16
21,09	12,44
21,12	12,72
21,14	13,01
21,17	13,38
21,19	13,74
21,22	14,10
21,24	14,46
21,26	14,82
21,29	15,17
21,31	15,52
21,34	15,83
21,36	16,14
21,39	16,46
21,41	16,77
21,44	17,10
21,46	17,48
21,48	17,83
21,51	18,22
21,53	18,61
21,56	19,00
21,58	19,40
21,61	19,78
21,63	20,16
21,66	20,48
21,68	20,80
21,70	21,12
21,73	21,45
21,75	21,76
21,78	22,07
21,80	22,38
21,83	22,75
21,85	23,11
21,88	23,47
21,90	23,83
21,92	24,20
21,95	24,53
21,97	24,87
22,00	25,15
22,02	25,43
22,05	25,68
22,07	25,93
22,10	26,15
22,12	26,39
22,14	26,59
22,17	26,84
22,19	27,10
22,22	27,33
22,24	27,53
22,27	27,74
22,29	27,90
22,31	28,06
22,34	28,18
22,36	28,29
22,39	28,40
22,41	28,49
22,44	28,56
22,46	28,65
22,49	28,74
22,51	28,82
22,53	28,86
22,56	28,91
22,58	28,95
22,61	28,98
22,63	28,98
22,66	28,99
22,68	28,99
22,71	28,96
22,73	28,92
22,75	28,86
22,78	28,81
22,80	28,73
22,83	28,63
22,85	28,54
22,88	28,44
22,90	28,33
22,93	28,23
22,95	28,10
22,97	27,97
23,00	27,81
23,02	27,65
23,05	27,50
23,07	27,33
23,10	27,15
23,12	26,98
23,15	26,80
23,17	26,62
23,19	26,43
23,22	26,22
23,24	26,00
23,27	25,76
23,29	25,51
23,32	25,27
23,34	25,01
23,36	24,77
23,39	24,55
23,41	24,32
23,44	24,08
23,46	23,84
23,49	23,57
23,51	23,33
23,54	23,03
23,56	22,72
23,58	22,43
23,61	22,13
23,63	21,84
23,66	21,59
23,68	21,33
23,71	21,09
23,73	20,84
23,76	20,58
23,78	20,35
23,80	20,10
23,83	19,80
23,85	19,54
23,88	19,23
23,90	18,94
23,93	18,66
23,95	18,36
23,98	18,08
24,00	17,80
24,02	17,53
24,05	17,29
24,07	17,05
24,10	16,81
24,12	16,60
24,15	16,36
24,17	16,14
24,20	15,92
24,22	15,66
24,24	15,42
24,27	15,19
24,29	14,95
24,32	14,76
24,34	14,53
24,37	14,32
24,39	14,19
24,42	14,02
24,44	13,85
24,46	13,67
24,49	13,51
24,51	13,38
24,54	13,23
24,56	13,05
24,59	12,90
24,61	12,76
24,63	12,63
24,66	12,51
24,68	12,40
24,71	12,31
24,73	12,21
24,76	12,11
24,78	12,06
24,81	12,00
24,83	11,93
24,85	11,90
24,88	11,85
24,90	11,82
24,93	11,79
24,95	11,77
24,98	11,76	True
25,00	11,76
25,03	11,76
25,05	11,78
25,07	11,80
25,10	11,85
25,12	11,92
25,15	11,99
25,17	12,06
25,20	12,15
25,22	12,26
25,25	12,38
25,27	12,51
25,29	12,65
25,32	12,81
25,34	12,98
25,37	13,18
25,39	13,35
25,42	13,54
25,44	13,74
25,47	13,94
25,49	14,15
25,51	14,37
25,54	14,61
25,56	14,87
25,59	15,18
25,61	15,50
25,64	15,83
25,66	16,17
25,68	16,54
25,71	16,95
25,73	17,30
25,76	17,63
25,78	18,00
25,81	18,38
25,83	18,77
25,86	19,16
25,88	19,56
25,90	20,04
25,93	20,53
25,95	21,05
25,98	21,57
26,00	22,15
26,03	22,69
26,05	23,27
26,08	23,77
26,10	24,31
26,12	24,86
26,15	25,40
26,17	25,95
26,20	26,52
26,22	27,08
26,25	27,77
26,27	28,44
26,30	29,09
26,32	29,76
26,34	30,46
26,37	31,16
26,39	31,85
26,42	32,43
26,44	33,02
26,47	33,65
26,49	34,26
26,52	34,89
26,54	35,53
26,56	36,15
26,59	36,92
26,61	37,67
26,64	38,38
26,66	39,05
26,69	39,72
26,71	40,39
26,73	41,06
26,76	41,60
26,78	42,16
26,81	42,67
26,83	43,23
26,86	43,80
26,88	44,36
26,91	44,92
26,93	45,54
26,95	46,12
26,98	46,78
27,00	47,33
27,03	47,86
27,05	48,38
27,08	48,82
27,10	49,19
27,13	49,50
27,15	49,70
27,17	49,90
27,20	49,98
27,22	49,99
27,25	49,99
27,27	49,99
27,30	49,99
27,32	49,99
27,35	49,99
27,37	49,99
27,39	49,99
27,42	49,99
27,44	49,99
27,47	49,99
27,49	49,99
27,52	49,99
27,54	49,99
27,57	49,99
27,59	49,99
27,61	49,99
27,64	49,99
27,66	49,99
27,69	49,99
27,71	49,99
27,74	49,99
27,76	49,99
27,78	49,99
27,81	49,99
27,83	49,99
27,86	49,99
27,88	49,99
27,91	49,99
27,93	49,99
27,96	49,99
27,98	49,99
28,00	49,99
28,03	49,99
28,05	49,99
28,08	49,99
28,10	49,99
28,13	49,99
28,15	49,99
28,18	49,99
28,20	49,99
28,22	49,99
28,25	49,99
28,27	49,92
28,30	49,83
28,32	49,64
28,35	49,42
28,37	49,13
28,40	48,76
28,42	48,34
28,44	47,99
28,47	47,61
28,49	47,25
28,52	46,82
28,54	46,45
28,57	46,09
28,59	45,70
28,62	45,24
28,64	44,77
28,66	44,28
28,69	43,82
28,71	43,32
28,74	42,80
28,76	42,31
28,79	41,89
28,81	41,50
28,84	41,12
28,86	40,74
28,88	40,33
28,91	39,95
28,93	39,59
28,96	39,13
28,98	38,66
29,01	38,18
29,03	37,73
29,05	37,31
29,08	36,86
29,10	36,41
29,13	36,06
29,15	35,68
29,18	35,33
29,20	34,96
29,23	34,63
29,25	34,28
29,27	33,94
29,30	33,57
29,32	33,21
29,35	32,87
29,37	32,52
29,40	32,18
29,42	31,88
29,45	31,59
29,47	31,31
29,49	31,07
29,52	30,83
29,54	30,61
29,57	30,40
29,59	30,21
29,62	30,01
29,64	29,82
29,67	29,62
29,69	29,45
29,71	29,28
29,74	29,11
29,76	28,98
29,79	28,89
29,81	28,80
29,84	28,73
29,86	28,68
29,89	28,66
29,91	28,67
29,93	28,67
29,96	28,65	True
29,98	28,67
30,01	28,68
30,03	28,75
30,06	28,85
30,08	28,96
30,10	29,11
30,13	29,28
30,15	29,45
30,18	29,66
30,20	29,86
30,23	30,08
30,25	30,30
30,28	30,56
30,30	30,81
30,32	31,13
30,35	31,48
30,37	31,86
30,40	32,28
30,42	32,73
30,45	33,22
30,47	33,73
30,50	34,18
30,52	34,67
30,54	35,18
30,57	35,70
30,59	36,28
30,62	36,88
30,64	37,55
30,67	38,29
30,69	39,09
30,72	39,88
30,74	40,76
30,76	41,66
30,79	42,56
30,81	43,35
30,84	44,17
30,86	45,02
30,89	45,92
30,91	46,82
30,94	47,60
30,96	48,24
30,98	48,90
31,01	49,44
31,03	49,77
31,06	49,97
31,08	49,99
31,11	49,99
31,13	49,99
31,15	49,99
31,18	49,99
31,20	49,99
31,23	49,99
31,25	49,99
31,28	49,99
31,30	49,99
31,33	49,99
31,35	49,99
31,37	49,99
31,40	49,99
31,42	49,99
31,45	49,99
31,47	49,99
31,50	49,99
31,52	49,99
31,55	49,99
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	50,00
34,57	50,00
34,60	50,00
34,62	49,99
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	49,99
34,77	49,99
34,79	49,99
34,82	49,99
34,84	49,99
34,87	49,99
34,89	49,99
34,92	49,99
34,94	49,99
34,96	49,99
34,99	49,99
35,01	49,99
35,04	49,99
35,06	49,99
35,09	49,99
35,11	49,99
35,14	49,99
35,16	49,99
35,18	49,99
35,21	49,99
35,23	49,99
35,26	49,99
35,28	49,99
35,31	49,99
35,33	49,99
35,36	49,99
35,38	49,99
35,40	49,99
35,43	49,99
35,45	49,99
35,48	49,99
35,50	49,99
35,53	49,99
35,55	49,99
35,57	49,99
35,60	49,99
35,62	49,99
35,65	49,99
35,67	49,99
35,70	49,99
35,72	49,99
35,75	49,99
35,77	49,99
35,79	49,99
35,82	49,99
35,84	49,99
35,87	49,99
35,89	49,99
35,92	49,99
35,94	49,99
35,97	49,99
35,99	49,99
36,01	49,99
36,04	49,99
36,06	49,99
36,09	49,99
36,11	49,99
36,14	49,99
36,16	49,99
36,19	49,99
36,21	49,99
36,23	49,99
36,26	49,99
36,28	49,99
36,31	49,99
36,33	49,99
36,36	49,99
36,38	49,99
36,41	49,99
36,43	49,99
36,45	49,99
36,48	49,99
36,50	49,99
36,53	49,99
36,55	49,99
36,58	49,99
36,60	49,99
36,62	49,99
36,65	49,99
36,67	49,99
36,70	49,99
36,72	49,99
36,75	49,99
36,77	49,99
36,80	49,99
36,82	49,99
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	49,99
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,99
37,46	49,98
37,48	49,99
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
