Voltage U1	Corriente IA
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,02
7,30	0,02
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,02
7,57	0,02
7,59	0,02
7,61	0,03
7,64	0,04
7,66	0,05
7,69	0,06
7,71	0,07
7,74	0,10
7,76	0,11
7,78	0,10
7,81	0,12
7,83	0,11
7,86	0,13
7,88	0,15
7,91	0,15
7,93	0,16
7,96	0,18
7,98	0,19
8,00	0,22
8,03	0,23
8,05	0,23
8,08	0,24
8,10	0,23
8,13	0,25
8,15	0,26
8,18	0,26
8,20	0,27
8,22	0,28
8,25	0,30
8,27	0,32
8,30	0,31
8,32	0,32
8,35	0,35
8,37	0,35
8,40	0,37
8,42	0,38
8,44	0,39
8,47	0,41
8,49	0,41
8,52	0,40
8,54	0,42
8,57	0,42
8,59	0,42
8,62	0,44
8,64	0,46
8,66	0,48
8,69	0,49
8,71	0,49
8,74	0,52
8,76	0,54
8,79	0,54
8,81	0,54
8,84	0,54
8,86	0,54
8,88	0,55
8,91	0,55
8,93	0,57
8,96	0,57
8,98	0,58
9,01	0,61
9,03	0,60
9,05	0,61
9,08	0,63
9,10	0,63
9,13	0,63
9,15	0,63
9,18	0,63
9,20	0,66
9,23	0,67
9,25	0,66
9,27	0,67
9,30	0,67
9,32	0,68
9,35	0,70
9,37	0,72
9,40	0,73
9,42	0,75
9,45	0,75
9,47	0,78
9,49	0,78
9,52	0,77
9,54	0,77
9,57	0,77
9,59	0,78
9,62	0,78
9,64	0,77
9,67	0,78
9,69	0,78
9,71	0,78
9,74	0,79
9,76	0,79
9,79	0,80
9,81	0,81
9,84	0,80
9,86	0,81
9,89	0,82
9,91	0,82
9,93	0,84
9,96	0,84
9,98	0,84
10,01	0,86
10,03	0,85
10,06	0,86
10,08	0,88
10,10	0,88
10,13	0,90
10,15	0,90
10,18	0,89
10,20	0,92
10,23	0,92
10,25	0,90
10,28	0,90
10,30	0,89
10,32	0,90
10,35	0,91
10,37	0,91
10,40	0,92
10,42	0,92
10,45	0,94
10,47	0,96
10,50	0,96
10,52	0,96
10,54	0,98
10,57	0,98
10,59	1,00
10,62	0,99
10,64	1,00
10,67	1,02
10,69	1,03
10,72	1,03
10,74	1,04
10,76	1,03
10,79	1,04
10,81	1,06
10,84	1,06
10,86	1,08
10,89	1,09
10,91	1,10
10,94	1,13
10,96	1,14
10,98	1,14
11,01	1,17
11,03	1,17
11,06	1,19
11,08	1,20
11,11	1,22
11,13	1,24
11,15	1,25
11,18	1,26
11,20	1,29
11,23	1,31
11,25	1,33
11,28	1,36
11,30	1,38
11,33	1,41
11,35	1,44
11,37	1,47
11,40	1,49
11,42	1,52
11,45	1,56
11,47	1,59
11,50	1,59
11,52	1,61
11,55	1,67
11,57	1,69
11,59	1,72
11,62	1,75
11,64	1,77
11,67	1,84
11,69	1,87
11,72	1,88
11,74	1,92
11,77	1,94
11,79	1,98
11,81	2,01
11,84	2,03
11,86	2,06
11,89	2,10
11,91	2,13
11,94	2,18
11,96	2,21
11,99	2,25
12,01	2,30
12,03	2,34
12,06	2,38
12,08	2,41
12,11	2,45
12,13	2,50
12,16	2,54
12,18	2,57
12,21	2,60
12,23	2,62
12,25	2,65
12,28	2,70
12,30	2,73
12,33	2,77
12,35	2,82
12,38	2,85
12,40	2,92
12,42	2,95
12,45	2,97
12,47	3,00
12,50	3,01
12,52	3,03
12,55	3,07
12,57	3,08
12,60	3,10
12,62	3,13
12,64	3,15
12,67	3,21
12,69	3,24
12,72	3,27
12,74	3,29
12,77	3,33
12,79	3,36
12,82	3,38
12,84	3,39
12,86	3,42
12,89	3,43
12,91	3,44
12,94	3,46
12,96	3,47
12,99	3,48
13,01	3,53
13,04	3,53
13,06	3,57
13,08	3,59
13,11	3,60
13,13	3,64
13,16	3,65
13,18	3,64
13,21	3,64
13,23	3,63
13,26	3,63
13,28	3,64
13,30	3,63
13,33	3,64
13,35	3,65
13,38	3,67
13,40	3,69
13,43	3,70
13,45	3,70
13,47	3,70
13,50	3,69
13,52	3,69
13,55	3,68
13,57	3,67
13,60	3,66
13,62	3,65
13,65	3,65
13,67	3,66
13,69	3,66
13,72	3,65
13,74	3,66
13,77	3,66
13,79	3,66
13,82	3,64
13,84	3,62
13,87	3,62
13,89	3,61
13,91	3,59
13,94	3,57
13,96	3,55
13,99	3,54
14,01	3,52
14,04	3,49
14,06	3,48
14,09	3,45
14,11	3,43
14,13	3,43
14,16	3,42
14,18	3,40
14,21	3,38
14,23	3,36
14,26	3,36
14,28	3,35
14,31	3,32
14,33	3,30
14,35	3,28
14,38	3,27
14,40	3,26
14,43	3,24
14,45	3,24
14,48	3,21
14,50	3,19
14,52	3,18
14,55	3,16
14,57	3,13
14,60	3,12
14,62	3,09
14,65	3,08
14,67	3,06
14,70	3,02
14,72	3,00
14,74	2,99
14,77	2,96
14,79	2,96
14,82	2,93
14,84	2,92
14,87	2,94
14,89	2,92
14,92	2,91
14,94	2,90
14,96	2,88
14,99	2,88
15,01	2,86
15,04	2,85
15,06	2,85
15,09	2,84
15,11	2,83
15,14	2,83
15,16	2,83
15,18	2,84
15,21	2,83
15,23	2,83
15,26	2,84
15,28	2,85
15,31	2,85
15,33	2,87
15,36	2,88
15,38	2,88
15,40	2,88
15,43	2,88
15,45	2,89
15,48	2,91
15,50	2,91
15,53	2,94
15,55	2,95
15,57	2,98
15,60	3,03
15,62	3,06
15,65	3,09
15,67	3,11
15,70	3,13
15,72	3,18
15,75	3,22
15,77	3,25
15,79	3,30
15,82	3,35
15,84	3,41
15,87	3,48
15,89	3,53
15,92	3,57
15,94	3,62
15,97	3,67
15,99	3,73
16,01	3,79
16,04	3,83
16,06	3,93
16,09	4,01
16,11	4,10
16,14	4,18
16,16	4,25
16,19	4,35
16,21	4,44
16,23	4,50
16,26	4,58
16,28	4,66
16,31	4,75
16,33	4,87
16,36	4,96
16,38	5,06
16,41	5,18
16,43	5,30
16,45	5,43
16,48	5,56
16,50	5,66
16,53	5,79
16,55	5,91
16,58	6,01
16,60	6,11
16,63	6,21
16,65	6,31
16,67	6,41
16,70	6,51
16,72	6,63
16,75	6,76
16,77	6,89
16,80	7,04
16,82	7,17
16,84	7,29
16,87	7,43
16,89	7,55
16,92	7,65
16,94	7,76
16,97	7,85
16,99	7,96
17,02	8,05
17,04	8,15
17,06	8,27
17,09	8,37
17,11	8,48
17,14	8,59
17,16	8,69
17,19	8,80
17,21	8,91
17,24	9,00
17,26	9,10
17,28	9,18
17,31	9,26
17,33	9,35
17,36	9,43
17,38	9,50
17,41	9,56
17,43	9,63
17,46	9,71
17,48	9,78
17,50	9,83
17,53	9,91
17,55	9,95
17,58	10,00
17,60	10,04
17,63	10,06
17,65	10,09
17,68	10,11
17,70	10,12
17,72	10,15
17,75	10,16
17,77	10,18
17,80	10,23
17,82	10,24
17,85	10,25
17,87	10,25
17,89	10,24
17,92	10,25
17,94	10,24
17,97	10,21
17,99	10,20
18,02	10,17
18,04	10,16
18,07	10,15
18,09	10,13
18,11	10,10
18,14	10,07
18,16	10,04
18,19	10,01
18,21	9,96
18,24	9,91
18,26	9,89
18,29	9,84
18,31	9,80
18,33	9,74
18,36	9,67
18,38	9,62
18,41	9,55
18,43	9,47
18,46	9,41
18,48	9,32
18,51	9,25
18,53	9,22
18,55	9,14
18,58	9,06
18,60	8,98
18,63	8,91
18,65	8,86
18,68	8,78
18,70	8,69
18,73	8,62
18,75	8,54
18,77	8,46
18,80	8,39
18,82	8,31
18,85	8,23
18,87	8,12
18,90	8,04
18,92	7,96
18,94	7,88
18,97	7,78
18,99	7,72
19,02	7,63
19,04	7,56
19,07	7,48
19,09	7,39
19,12	7,31
19,14	7,21
19,16	7,10
19,19	7,02
19,21	6,91
19,24	6,82
19,26	6,75
19,29	6,69
19,31	6,62
19,34	6,55
19,36	6,47
19,38	6,41
19,41	6,35
19,43	6,25
19,46	6,17
19,48	6,08
19,51	6,01
19,53	5,95
19,56	5,88
19,58	5,81
19,60	5,76
19,63	5,71
19,65	5,68
19,68	5,63
19,70	5,58
19,73	5,55
19,75	5,50
19,78	5,46
19,80	5,41
19,82	5,36
19,85	5,31
19,87	5,28
19,90	5,24
19,92	5,23
19,95	5,19
19,97	5,17
19,99	5,18
20,02	5,17
20,04	5,16
20,07	5,16
20,09	5,15	True
20,12	5,16
20,14	5,17
20,17	5,16
20,19	5,18
20,21	5,19
20,24	5,21
20,26	5,25
20,29	5,30
20,31	5,33
20,34	5,37
20,36	5,40
20,39	5,46
20,41	5,51
20,43	5,55
20,46	5,62
20,48	5,68
20,51	5,76
20,53	5,84
20,56	5,93
20,58	6,03
20,61	6,13
20,63	6,22
20,65	6,32
20,68	6,42
20,70	6,53
20,73	6,65
20,75	6,78
20,78	6,90
20,80	7,04
20,83	7,20
20,85	7,37
20,87	7,54
20,90	7,70
20,92	7,89
20,95	8,07
20,97	8,27
21,00	8,46
21,02	8,64
21,05	8,83
21,07	9,02
21,09	9,22
21,12	9,45
21,14	9,65
21,17	9,86
21,19	10,10
21,22	10,35
21,24	10,61
21,26	10,87
21,29	11,12
21,31	11,42
21,34	11,67
21,36	11,90
21,39	12,15
21,41	12,38
21,44	12,62
21,46	12,87
21,48	13,10
21,51	13,39
21,53	13,69
21,56	13,98
21,58	14,29
21,61	14,60
21,63	14,87
21,66	15,12
21,68	15,34
21,70	15,58
21,73	15,84
21,75	16,07
21,78	16,32
21,80	16,56
21,83	16,82
21,85	17,10
21,88	17,36
21,90	17,60
21,92	17,85
21,95	18,08
21,97	18,32
22,00	18,51
22,02	18,72
22,05	18,91
22,07	19,09
22,10	19,26
22,12	19,46
22,14	19,61
22,17	19,81
22,19	19,98
22,22	20,15
22,24	20,30
22,27	20,46
22,29	20,57
22,31	20,72
22,34	20,84
22,36	20,95
22,39	21,07
22,41	21,15
22,44	21,23
22,46	21,33
22,49	21,38
22,51	21,45
22,53	21,51
22,56	21,54
22,58	21,60
22,61	21,63
22,63	21,65
22,66	21,65
22,68	21,65
22,71	21,65
22,73	21,63
22,75	21,61
22,78	21,57
22,80	21,52
22,83	21,47
22,85	21,42
22,88	21,34
22,90	21,26
22,93	21,17
22,95	21,09
22,97	21,00
23,00	20,90
23,02	20,80
23,05	20,70
23,07	20,61
23,10	20,49
23,12	20,37
23,15	20,22
23,17	20,09
23,19	19,95
23,22	19,81
23,24	19,65
23,27	19,48
23,29	19,31
23,32	19,16
23,34	18,97
23,36	18,81
23,39	18,64
23,41	18,46
23,44	18,29
23,46	18,13
23,49	17,95
23,51	17,78
23,54	17,56
23,56	17,35
23,58	17,16
23,61	16,94
23,63	16,71
23,66	16,49
23,68	16,28
23,71	16,11
23,73	15,93
23,76	15,74
23,78	15,56
23,80	15,36
23,83	15,18
23,85	14,99
23,88	14,77
23,90	14,55
23,93	14,35
23,95	14,14
23,98	13,94
24,00	13,72
24,02	13,49
24,05	13,32
24,07	13,13
24,10	12,94
24,12	12,76
24,15	12,57
24,17	12,41
24,20	12,25
24,22	12,05
24,24	11,87
24,27	11,68
24,29	11,50
24,32	11,35
24,34	11,17
24,37	11,02
24,39	10,89
24,42	10,75
24,44	10,62
24,46	10,50
24,49	10,37
24,51	10,26
24,54	10,15
24,56	10,01
24,59	9,90
24,61	9,77
24,63	9,66
24,66	9,58
24,68	9,48
24,71	9,40
24,73	9,32
24,76	9,25
24,78	9,22
24,81	9,16
24,83	9,09
24,85	9,05
24,88	8,99
24,90	8,96
24,93	8,93
24,95	8,90
24,98	8,89
25,00	8,88	True
25,03	8,89
25,05	8,92
25,07	8,94
25,10	8,95
25,12	8,99
25,15	9,02
25,17	9,07
25,20	9,12
25,22	9,17
25,25	9,24
25,27	9,32
25,29	9,41
25,32	9,52
25,34	9,63
25,37	9,76
25,39	9,90
25,42	10,02
25,44	10,17
25,47	10,32
25,49	10,47
25,51	10,65
25,54	10,83
25,56	11,01
25,59	11,23
25,61	11,44
25,64	11,69
25,66	11,95
25,68	12,20
25,71	12,48
25,73	12,71
25,76	12,96
25,78	13,26
25,81	13,51
25,83	13,80
25,86	14,10
25,88	14,41
25,90	14,77
25,93	15,13
25,95	15,49
25,98	15,88
26,00	16,26
26,03	16,66
26,05	17,07
26,08	17,45
26,10	17,81
26,12	18,22
26,15	18,62
26,17	19,02
26,20	19,43
26,22	19,85
26,25	20,35
26,27	20,82
26,30	21,29
26,32	21,79
26,34	22,28
26,37	22,79
26,39	23,27
26,42	23,70
26,44	24,16
26,47	24,60
26,49	25,05
26,52	25,55
26,54	26,01
26,56	26,49
26,59	27,02
26,61	27,56
26,64	28,07
26,66	28,58
26,69	29,06
26,71	29,56
26,73	30,03
26,76	30,43
26,78	30,84
26,81	31,24
26,83	31,62
26,86	32,02
26,88	32,41
26,91	32,81
26,93	33,26
26,95	33,67
26,98	34,12
27,00	34,54
27,03	34,93
27,05	35,29
27,08	35,63
27,10	35,92
27,13	36,20
27,15	36,47
27,17	36,74
27,20	36,97
27,22	37,22
27,25	37,47
27,27	37,74
27,30	38,01
27,32	38,25
27,35	38,44
27,37	38,67
27,39	38,83
27,42	38,97
27,44	39,08
27,47	39,17
27,49	39,25
27,52	39,32
27,54	39,38
27,57	39,44
27,59	39,48
27,61	39,53
27,64	39,57
27,66	39,55
27,69	39,54
27,71	39,54
27,74	39,50
27,76	39,44
27,78	39,38
27,81	39,28
27,83	39,21
27,86	39,15
27,88	39,01
27,91	38,89
27,93	38,74
27,96	38,57
27,98	38,40
28,00	38,22
28,03	38,00
28,05	37,78
28,08	37,54
28,10	37,36
28,13	37,15
28,15	36,93
28,18	36,69
28,20	36,46
28,22	36,22
28,25	35,99
28,27	35,71
28,30	35,42
28,32	35,12
28,35	34,82
28,37	34,50
28,40	34,17
28,42	33,83
28,44	33,55
28,47	33,24
28,49	32,92
28,52	32,59
28,54	32,27
28,57	31,99
28,59	31,67
28,62	31,28
28,64	30,91
28,66	30,53
28,69	30,17
28,71	29,82
28,74	29,42
28,76	29,04
28,79	28,69
28,81	28,37
28,84	28,08
28,86	27,74
28,88	27,41
28,91	27,11
28,93	26,80
28,96	26,43
28,98	26,07
29,01	25,71
29,03	25,37
29,05	25,02
29,08	24,65
29,10	24,34
29,13	24,04
29,15	23,75
29,18	23,50
29,20	23,23
29,23	22,97
29,25	22,71
29,27	22,44
29,30	22,17
29,32	21,89
29,35	21,60
29,37	21,34
29,40	21,09
29,42	20,85
29,45	20,65
29,47	20,46
29,49	20,26
29,52	20,07
29,54	19,88
29,57	19,72
29,59	19,55
29,62	19,38
29,64	19,21
29,67	19,05
29,69	18,92
29,71	18,80
29,74	18,68
29,76	18,59
29,79	18,50
29,81	18,43
29,84	18,37
29,86	18,30
29,89	18,25
29,91	18,24
29,93	18,21
29,96	18,20
29,98	18,19	True
30,01	18,19
30,03	18,23
30,06	18,28
30,08	18,32
30,10	18,42
30,13	18,50
30,15	18,60
30,18	18,72
30,20	18,85
30,23	18,97
30,25	19,12
30,28	19,28
30,30	19,47
30,32	19,69
30,35	19,93
30,37	20,17
30,40	20,42
30,42	20,72
30,45	21,02
30,47	21,35
30,50	21,63
30,52	21,92
30,54	22,27
30,57	22,64
30,59	23,02
30,62	23,43
30,64	23,88
30,67	24,38
30,69	24,91
30,72	25,44
30,74	26,02
30,76	26,60
30,79	27,22
30,81	27,69
30,84	28,23
30,86	28,78
30,89	29,35
30,91	29,96
30,94	30,55
30,96	31,13
30,98	31,91
31,01	32,65
31,03	33,39
31,06	34,17
31,08	34,97
31,11	35,76
31,13	36,57
31,15	37,27
31,18	38,03
31,20	38,81
31,23	39,56
31,25	40,29
31,28	41,08
31,30	41,89
31,33	42,85
31,35	43,79
31,37	44,78
31,40	45,76
31,42	46,79
31,45	47,70
31,47	48,45
31,50	49,04
31,52	49,51
31,55	49,81
31,57	49,99
31,59	49,99
31,62	49,99
31,64	49,99
31,67	49,99
31,69	49,99
31,72	49,99
31,74	49,99
31,77	49,99
31,79	49,99
31,81	49,99
31,84	49,99
31,86	49,99
31,89	49,99
31,91	49,99
31,94	49,99
31,96	49,99
31,99	49,99
32,01	49,99
32,03	49,99
32,06	49,99
32,08	49,99
32,11	49,99
32,13	49,99
32,16	49,99
32,18	49,99
32,20	49,99
32,23	49,99
32,25	49,99
32,28	49,99
32,30	49,99
32,33	49,99
32,35	49,99
32,38	49,99
32,40	49,99
32,42	49,99
32,45	49,99
32,47	49,99
32,50	49,99
32,52	49,99
32,55	49,99
32,57	49,99
32,60	49,99
32,62	49,99
32,64	49,99
32,67	49,99
32,69	49,99
32,72	49,99
32,74	49,99
32,77	49,99
32,79	49,99
32,82	49,99
32,84	49,99
32,86	49,99
32,89	49,99
32,91	49,99
32,94	49,99
32,96	49,99
32,99	49,99
33,01	49,99
33,04	49,99
33,06	49,99
33,08	49,99
33,11	49,99
33,13	49,99
33,16	49,99
33,18	49,99
33,21	49,99
33,23	49,99
33,26	49,99
33,28	49,99
33,30	49,99
33,33	49,99
33,35	49,99
33,38	49,99
33,40	49,99
33,43	49,99
33,45	49,99
33,47	49,99
33,50	49,99
33,52	49,99
33,55	49,99
33,57	49,99
33,60	49,99
33,62	49,99
33,65	49,99
33,67	49,99
33,69	49,99
33,72	49,99
33,74	49,99
33,77	49,99
33,79	49,99
33,82	49,99
33,84	49,99
33,87	49,99
33,89	49,99
33,91	49,99
33,94	49,99
33,96	49,99
33,99	49,99
34,01	49,99
34,04	49,99
34,06	49,99
34,09	49,99
34,11	49,99
34,13	49,99
34,16	49,99
34,18	49,99
34,21	49,99
34,23	49,99
34,26	49,99
34,28	49,99
34,31	49,99
34,33	49,99
34,35	49,99
34,38	49,99
34,40	49,99
34,43	49,99
34,45	49,99
34,48	49,99
34,50	49,99
34,52	49,99
34,55	50,00
34,57	50,00
34,60	50,00
34,62	49,99
34,65	49,99
34,67	49,99
34,70	49,99
34,72	49,99
34,74	49,99
34,77	49,99
34,79	49,99
34,82	49,99
34,84	49,99
34,87	49,99
34,89	49,99
34,92	49,99
34,94	49,99
34,96	49,99
34,99	49,99
35,01	49,99
35,04	49,99
35,06	49,99
35,09	49,99
35,11	49,99
35,14	49,99
35,16	49,99
35,18	49,99
35,21	49,99
35,23	49,99
35,26	49,99
35,28	49,99
35,31	49,99
35,33	49,99
35,36	49,99
35,38	49,99
35,40	49,99
35,43	49,99
35,45	49,99
35,48	49,99
35,50	49,99
35,53	49,99
35,55	49,99
35,57	49,99
35,60	49,99
35,62	49,99
35,65	49,99
35,67	49,99
35,70	49,99
35,72	49,99
35,75	49,99
35,77	49,99
35,79	49,99
35,82	49,99
35,84	49,99
35,87	49,99
35,89	49,99
35,92	49,99
35,94	49,99
35,97	49,99
35,99	49,99
36,01	49,99
36,04	49,99
36,06	49,99
36,09	49,99
36,11	49,99
36,14	49,99
36,16	49,99
36,19	49,99
36,21	49,99
36,23	49,99
36,26	49,99
36,28	49,99
36,31	49,99
36,33	49,99
36,36	49,99
36,38	49,99
36,41	49,99
36,43	49,99
36,45	49,99
36,48	49,99
36,50	49,99
36,53	49,99
36,55	49,99
36,58	49,99
36,60	49,99
36,62	49,99
36,65	49,99
36,67	49,99
36,70	49,99
36,72	49,99
36,75	49,99
36,77	49,99
36,80	49,99
36,82	49,99
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	49,99
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,99
37,46	49,98
37,48	49,99
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
