Voltage U1	Corriente IA
6,03	0,01
6,05	0,01
6,08	0,01
6,10	0,01
6,12	0,01
6,15	0,01
6,17	0,01
6,20	0,01
6,22	0,01
6,25	0,01
6,27	0,01
6,30	0,01
6,32	0,01
6,34	0,01
6,37	0,01
6,39	0,00
6,42	0,00
6,44	0,00
6,47	0,01
6,49	0,01
6,52	0,01
6,54	0,01
6,56	0,01
6,59	0,01
6,61	0,01
6,64	0,01
6,66	0,01
6,69	0,01
6,71	0,01
6,73	0,01
6,76	0,01
6,78	0,01
6,81	0,01
6,83	0,01
6,86	0,01
6,88	0,01
6,91	0,01
6,93	0,01
6,95	0,01
6,98	0,01
7,00	0,01
7,03	0,01
7,05	0,01
7,08	0,01
7,10	0,01
7,13	0,01
7,15	0,01
7,17	0,01
7,20	0,01
7,22	0,01
7,25	0,01
7,27	0,01
7,30	0,01
7,32	0,01
7,35	0,01
7,37	0,01
7,39	0,01
7,42	0,01
7,44	0,01
7,47	0,01
7,49	0,01
7,52	0,01
7,54	0,01
7,57	0,01
7,59	0,01
7,61	0,01
7,64	0,01
7,66	0,01
7,69	0,01
7,71	0,01
7,74	0,01
7,76	0,01
7,78	0,01
7,81	0,01
7,83	0,01
7,86	0,01
7,88	0,01
7,91	0,01
7,93	0,01
7,96	0,01
7,98	0,01
8,00	0,02
8,03	0,02
8,05	0,02
8,08	0,02
8,10	0,02
8,13	0,02
8,15	0,02
8,18	0,01
8,20	0,01
8,22	0,01
8,25	0,01
8,27	0,02
8,30	0,03
8,32	0,03
8,35	0,03
8,37	0,03
8,40	0,03
8,42	0,03
8,44	0,02
8,47	0,02
8,49	0,02
8,52	0,03
8,54	0,04
8,57	0,04
8,59	0,06
8,62	0,07
8,64	0,08
8,66	0,09
8,69	0,10
8,71	0,10
8,74	0,13
8,76	0,12
8,79	0,12
8,81	0,12
8,84	0,11
8,86	0,12
8,88	0,12
8,91	0,12
8,93	0,13
8,96	0,13
8,98	0,14
9,01	0,18
9,03	0,18
9,05	0,19
9,08	0,20
9,10	0,20
9,13	0,23
9,15	0,23
9,18	0,21
9,20	0,22
9,23	0,22
9,25	0,22
9,27	0,23
9,30	0,23
9,32	0,24
9,35	0,25
9,37	0,25
9,40	0,27
9,42	0,28
9,45	0,28
9,47	0,30
9,49	0,30
9,52	0,31
9,54	0,31
9,57	0,30
9,59	0,31
9,62	0,31
9,64	0,30
9,67	0,31
9,69	0,30
9,71	0,30
9,74	0,35
9,76	0,36
9,79	0,37
9,81	0,37
9,84	0,36
9,86	0,39
9,89	0,39
9,91	0,37
9,93	0,37
9,96	0,37
9,98	0,37
10,01	0,38
10,03	0,38
10,06	0,39
10,08	0,39
10,10	0,40
10,13	0,41
10,15	0,42
10,18	0,43
10,20	0,46
10,23	0,46
10,25	0,47
10,28	0,46
10,30	0,45
10,32	0,46
10,35	0,45
10,37	0,44
10,40	0,45
10,42	0,45
10,45	0,45
10,47	0,48
10,50	0,48
10,52	0,49
10,54	0,49
10,57	0,49
10,59	0,51
10,62	0,52
10,64	0,52
10,67	0,52
10,69	0,52
10,72	0,53
10,74	0,54
10,76	0,56
10,79	0,56
10,81	0,57
10,84	0,58
10,86	0,59
10,89	0,59
10,91	0,59
10,94	0,61
10,96	0,61
10,98	0,62
11,01	0,62
11,03	0,64
11,06	0,67
11,08	0,67
11,11	0,66
11,13	0,68
11,15	0,66
11,18	0,68
11,20	0,69
11,23	0,71
11,25	0,72
11,28	0,73
11,30	0,73
11,33	0,77
11,35	0,78
11,37	0,77
11,40	0,78
11,42	0,78
11,45	0,80
11,47	0,83
11,50	0,83
11,52	0,85
11,55	0,87
11,57	0,89
11,59	0,92
11,62	0,92
11,64	0,93
11,67	0,97
11,69	0,99
11,72	1,00
11,74	1,02
11,77	1,03
11,79	1,05
11,81	1,07
11,84	1,06
11,86	1,08
11,89	1,09
11,91	1,10
11,94	1,15
11,96	1,17
11,99	1,18
12,01	1,20
12,03	1,22
12,06	1,26
12,08	1,28
12,11	1,28
12,13	1,30
12,16	1,31
12,18	1,32
12,21	1,35
12,23	1,37
12,25	1,40
12,28	1,41
12,30	1,43
12,33	1,48
12,35	1,50
12,38	1,51
12,40	1,54
12,42	1,56
12,45	1,59
12,47	1,61
12,50	1,61
12,52	1,63
12,55	1,65
12,57	1,65
12,60	1,67
12,62	1,67
12,64	1,69
12,67	1,72
12,69	1,74
12,72	1,76
12,74	1,78
12,77	1,79
12,79	1,83
12,82	1,85
12,84	1,85
12,86	1,88
12,89	1,87
12,91	1,88
12,94	1,90
12,96	1,91
12,99	1,91
13,01	1,92
13,04	1,94
13,06	1,97
13,08	1,99
13,11	1,99
13,13	2,02
13,16	2,03
13,18	2,04
13,21	2,05
13,23	2,06
13,26	2,07
13,28	2,07
13,30	2,08
13,33	2,11
13,35	2,10
13,38	2,10
13,40	2,12
13,43	2,13
13,45	2,14
13,47	2,14
13,50	2,13
13,52	2,16
13,55	2,16
13,57	2,15
13,60	2,15
13,62	2,14
13,65	2,15
13,67	2,17
13,69	2,18
13,72	2,18
13,74	2,18
13,77	2,19
13,79	2,22
13,82	2,22
13,84	2,20
13,87	2,20
13,89	2,20
13,91	2,20
13,94	2,19
13,96	2,18
13,99	2,18
14,01	2,18
14,04	2,18
14,06	2,18
14,09	2,16
14,11	2,15
14,13	2,15
14,16	2,14
14,18	2,13
14,21	2,12
14,23	2,11
14,26	2,13
14,28	2,13
14,31	2,12
14,33	2,12
14,35	2,10
14,38	2,10
14,40	2,12
14,43	2,11
14,45	2,10
14,48	2,09
14,50	2,07
14,52	2,08
14,55	2,07
14,57	2,05
14,60	2,03
14,62	2,02
14,65	2,03
14,67	2,02
14,70	2,00
14,72	1,99
14,74	1,97
14,77	1,96
14,79	1,96
14,82	1,94
14,84	1,93
14,87	1,92
14,89	1,92
14,92	1,92
14,94	1,91
14,96	1,90
14,99	1,90
15,01	1,89
15,04	1,89
15,06	1,89
15,09	1,87
15,11	1,87
15,14	1,89
15,16	1,89
15,18	1,89
15,21	1,89
15,23	1,89
15,26	1,91
15,28	1,91
15,31	1,89
15,33	1,89
15,36	1,87
15,38	1,88
15,40	1,88
15,43	1,87
15,45	1,88
15,48	1,89
15,50	1,89
15,53	1,92
15,55	1,92
15,57	1,93
15,60	1,94
15,62	1,94
15,65	1,94
15,67	1,95
15,70	1,95
15,72	1,96
15,75	1,98
15,77	1,99
15,79	2,02
15,82	2,02
15,84	2,04
15,87	2,09
15,89	2,12
15,92	2,13
15,94	2,15
15,97	2,17
15,99	2,22
16,01	2,25
16,04	2,26
16,06	2,28
16,09	2,31
16,11	2,36
16,14	2,40
16,16	2,44
16,19	2,48
16,21	2,53
16,23	2,57
16,26	2,62
16,28	2,65
16,31	2,70
16,33	2,73
16,36	2,78
16,38	2,83
16,41	2,88
16,43	2,93
16,45	2,99
16,48	3,04
16,50	3,09
16,53	3,16
16,55	3,21
16,58	3,26
16,60	3,33
16,63	3,39
16,65	3,46
16,67	3,52
16,70	3,57
16,72	3,66
16,75	3,73
16,77	3,78
16,80	3,85
16,82	3,90
16,84	3,98
16,87	4,03
16,89	4,09
16,92	4,15
16,94	4,21
16,97	4,27
16,99	4,34
17,02	4,39
17,04	4,46
17,06	4,53
17,09	4,59
17,11	4,66
17,14	4,72
17,16	4,78
17,19	4,85
17,21	4,90
17,24	4,95
17,26	5,00
17,28	5,03
17,31	5,09
17,33	5,15
17,36	5,19
17,38	5,24
17,41	5,29
17,43	5,34
17,46	5,41
17,48	5,46
17,50	5,48
17,53	5,53
17,55	5,56
17,58	5,61
17,60	5,64
17,63	5,66
17,65	5,69
17,68	5,71
17,70	5,74
17,72	5,78
17,75	5,80
17,77	5,83
17,80	5,85
17,82	5,88
17,85	5,91
17,87	5,93
17,89	5,93
17,92	5,96
17,94	5,97
17,97	5,97
17,99	5,98
18,02	5,97
18,04	5,97
18,07	5,99
18,09	5,98
18,11	5,99
18,14	5,98
18,16	5,99
18,19	6,01
18,21	6,00
18,24	5,98
18,26	5,97
18,29	5,94
18,31	5,93
18,33	5,91
18,36	5,88
18,38	5,85
18,41	5,82
18,43	5,80
18,46	5,80
18,48	5,78
18,51	5,76
18,53	5,72
18,55	5,69
18,58	5,67
18,60	5,63
18,63	5,59
18,65	5,55
18,68	5,51
18,70	5,48
18,73	5,47
18,75	5,43
18,77	5,39
18,80	5,36
18,82	5,33
18,85	5,29
18,87	5,25
18,90	5,19
18,92	5,16
18,94	5,12
18,97	5,07
18,99	5,02
19,02	4,95
19,04	4,93
19,07	4,89
19,09	4,83
19,12	4,78
19,14	4,74
19,16	4,69
19,19	4,66
19,21	4,62
19,24	4,57
19,26	4,52
19,29	4,47
19,31	4,44
19,34	4,40
19,36	4,35
19,38	4,30
19,41	4,25
19,43	4,21
19,46	4,16
19,48	4,12
19,51	4,07
19,53	4,03
19,56	3,99
19,58	3,96
19,60	3,93
19,63	3,88
19,65	3,87
19,68	3,84
19,70	3,82
19,73	3,79
19,75	3,73
19,78	3,70
19,80	3,66
19,82	3,61
19,85	3,58
19,87	3,55
19,90	3,52
19,92	3,52
19,95	3,49
19,97	3,48
19,99	3,45
20,02	3,44
20,04	3,43
20,07	3,42
20,09	3,39
20,12	3,38
20,14	3,36
20,17	3,35
20,19	3,35
20,21	3,34
20,24	3,34
20,26	3,34
20,29	3,35
20,31	3,36
20,34	3,36
20,36	3,37
20,39	3,40
20,41	3,40
20,43	3,42
20,46	3,44
20,48	3,44
20,51	3,47
20,53	3,51
20,56	3,52
20,58	3,56
20,61	3,59
20,63	3,64
20,65	3,71
20,68	3,75
20,70	3,79
20,73	3,84
20,75	3,89
20,78	3,96
20,80	4,01
20,83	4,06
20,85	4,14
20,87	4,21
20,90	4,30
20,92	4,38
20,95	4,47
20,97	4,57
21,00	4,66
21,02	4,74
21,05	4,82
21,07	4,91
21,09	5,00
21,12	5,13
21,14	5,23
21,17	5,35
21,19	5,47
21,22	5,59
21,24	5,72
21,26	5,86
21,29	5,97
21,31	6,10
21,34	6,22
21,36	6,34
21,39	6,49
21,41	6,61
21,44	6,72
21,46	6,84
21,48	6,98
21,51	7,13
21,53	7,29
21,56	7,42
21,58	7,58
21,61	7,74
21,63	7,91
21,66	8,05
21,68	8,17
21,70	8,30
21,73	8,44
21,75	8,57
21,78	8,70
21,80	8,82
21,83	8,95
21,85	9,12
21,88	9,27
21,90	9,41
21,92	9,55
21,95	9,68
21,97	9,82
22,00	9,95
22,02	10,04
22,05	10,15
22,07	10,26
22,10	10,37
22,12	10,50
22,14	10,60
22,17	10,72
22,19	10,83
22,22	10,93
22,24	11,03
22,27	11,13
22,29	11,20
22,31	11,30
22,34	11,37
22,36	11,44
22,39	11,53
22,41	11,59
22,44	11,64
22,46	11,68
22,49	11,72
22,51	11,78
22,53	11,83
22,56	11,87
22,58	11,93
22,61	11,97
22,63	12,01
22,66	12,05
22,68	12,06
22,71	12,06
22,73	12,08
22,75	12,06
22,78	12,08
22,80	12,05
22,83	12,04
22,85	12,05
22,88	12,04
22,90	12,01
22,93	11,98
22,95	11,95
22,97	11,95
23,00	11,91
23,02	11,86
23,05	11,83
23,07	11,78
23,10	11,74
23,12	11,69
23,15	11,64
23,17	11,59
23,19	11,53
23,22	11,47
23,24	11,41
23,27	11,33
23,29	11,25
23,32	11,18
23,34	11,09
23,36	11,01
23,39	10,94
23,41	10,87
23,44	10,78
23,46	10,70
23,49	10,60
23,51	10,52
23,54	10,40
23,56	10,30
23,58	10,22
23,61	10,11
23,63	10,01
23,66	9,90
23,68	9,79
23,71	9,72
23,73	9,61
23,76	9,51
23,78	9,42
23,80	9,31
23,83	9,22
23,85	9,14
23,88	9,02
23,90	8,91
23,93	8,79
23,95	8,68
23,98	8,58
24,00	8,46
24,02	8,33
24,05	8,24
24,07	8,14
24,10	8,04
24,12	7,94
24,15	7,83
24,17	7,75
24,20	7,66
24,22	7,54
24,24	7,43
24,27	7,30
24,29	7,20
24,32	7,12
24,34	7,01
24,37	6,92
24,39	6,85
24,42	6,76
24,44	6,70
24,46	6,62
24,49	6,52
24,51	6,45
24,54	6,35
24,56	6,27
24,59	6,20
24,61	6,12
24,63	6,05
24,66	5,98
24,68	5,91
24,71	5,87
24,73	5,82
24,76	5,76
24,78	5,71
24,81	5,65
24,83	5,61
24,85	5,58
24,88	5,53
24,90	5,50
24,93	5,46
24,95	5,44
24,98	5,43
25,00	5,39
25,03	5,36
25,05	5,37
25,07	5,37
25,10	5,36
25,12	5,36
25,15	5,36	True
25,17	5,39
25,20	5,41
25,22	5,42
25,25	5,44
25,27	5,47
25,29	5,50
25,32	5,55
25,34	5,60
25,37	5,66
25,39	5,70
25,42	5,75
25,44	5,83
25,47	5,89
25,49	5,95
25,51	6,01
25,54	6,08
25,56	6,17
25,59	6,27
25,61	6,37
25,64	6,48
25,66	6,59
25,68	6,73
25,71	6,88
25,73	6,97
25,76	7,10
25,78	7,24
25,81	7,38
25,83	7,53
25,86	7,68
25,88	7,83
25,90	8,03
25,93	8,20
25,95	8,40
25,98	8,60
26,00	8,79
26,03	8,99
26,05	9,22
26,08	9,41
26,10	9,60
26,12	9,79
26,15	10,00
26,17	10,23
26,20	10,44
26,22	10,64
26,25	10,91
26,27	11,16
26,30	11,40
26,32	11,66
26,34	11,91
26,37	12,19
26,39	12,44
26,42	12,67
26,44	12,93
26,47	13,15
26,49	13,39
26,52	13,62
26,54	13,85
26,56	14,10
26,59	14,37
26,61	14,65
26,64	14,94
26,66	15,21
26,69	15,49
26,71	15,75
26,73	16,00
26,76	16,22
26,78	16,45
26,81	16,66
26,83	16,87
26,86	17,10
26,88	17,31
26,91	17,53
26,93	17,76
26,95	17,97
26,98	18,19
27,00	18,40
27,03	18,58
27,05	18,78
27,08	18,96
27,10	19,09
27,13	19,24
27,15	19,38
27,17	19,54
27,20	19,66
27,22	19,80
27,25	19,91
27,27	20,06
27,30	20,17
27,32	20,28
27,35	20,40
27,37	20,52
27,39	20,60
27,42	20,68
27,44	20,76
27,47	20,81
27,49	20,86
27,52	20,92
27,54	20,94
27,57	20,97
27,59	20,99
27,61	20,98
27,64	21,02
27,66	21,01
27,69	20,99
27,71	20,97
27,74	20,93
27,76	20,92
27,78	20,90
27,81	20,85
27,83	20,79
27,86	20,74
27,88	20,67
27,91	20,61
27,93	20,53
27,96	20,43
27,98	20,35
28,00	20,25
28,03	20,13
28,05	20,02
28,08	19,89
28,10	19,76
28,13	19,64
28,15	19,50
28,18	19,37
28,20	19,24
28,22	19,11
28,25	18,99
28,27	18,85
28,30	18,68
28,32	18,53
28,35	18,36
28,37	18,21
28,40	18,01
28,42	17,80
28,44	17,63
28,47	17,46
28,49	17,28
28,52	17,10
28,54	16,92
28,57	16,75
28,59	16,56
28,62	16,37
28,64	16,19
28,66	16,00
28,69	15,79
28,71	15,57
28,74	15,38
28,76	15,17
28,79	14,97
28,81	14,78
28,84	14,60
28,86	14,41
28,88	14,23
28,91	14,07
28,93	13,87
28,96	13,68
28,98	13,49
29,01	13,30
29,03	13,12
29,05	12,93
29,08	12,73
29,10	12,58
29,13	12,41
29,15	12,23
29,18	12,08
29,20	11,90
29,23	11,76
29,25	11,62
29,27	11,45
29,30	11,30
29,32	11,14
29,35	10,96
29,37	10,83
29,40	10,67
29,42	10,52
29,45	10,37
29,47	10,24
29,49	10,13
29,52	10,03
29,54	9,92
29,57	9,81
29,59	9,71
29,62	9,61
29,64	9,51
29,67	9,40
29,69	9,30
29,71	9,23
29,74	9,15
29,76	9,08
29,79	9,03
29,81	8,97
29,84	8,95
29,86	8,90
29,89	8,86
29,91	8,83
29,93	8,79
29,96	8,77
29,98	8,75
30,01	8,72
30,03	8,72
30,06	8,72	True
30,08	8,73
30,10	8,78
30,13	8,80
30,15	8,83
30,18	8,86
30,20	8,90
30,23	8,96
30,25	9,01
30,28	9,07
30,30	9,14
30,32	9,24
30,35	9,34
30,37	9,45
30,40	9,57
30,42	9,71
30,45	9,86
30,47	10,02
30,50	10,14
30,52	10,29
30,54	10,44
30,57	10,61
30,59	10,79
30,62	10,94
30,64	11,14
30,67	11,37
30,69	11,62
30,72	11,87
30,74	12,13
30,76	12,41
30,79	12,69
30,81	12,93
30,84	13,20
30,86	13,45
30,89	13,71
30,91	13,98
30,94	14,25
30,96	14,54
30,98	14,87
31,01	15,19
31,03	15,54
31,06	15,91
31,08	16,26
31,11	16,63
31,13	17,03
31,15	17,37
31,18	17,71
31,20	18,04
31,23	18,39
31,25	18,75
31,28	19,11
31,30	19,46
31,33	19,87
31,35	20,30
31,37	20,73
31,40	21,14
31,42	21,57
31,45	21,99
31,47	22,42
31,50	22,80
31,52	23,18
31,55	23,55
31,57	23,94
31,59	24,29
31,62	24,64
31,64	24,99
31,67	25,41
31,69	25,84
31,72	26,25
31,74	26,67
31,77	27,10
31,79	27,53
31,81	27,94
31,84	28,30
31,86	28,64
31,89	28,97
31,91	29,28
31,94	29,59
31,96	29,92
31,99	30,21
32,01	30,53
32,03	30,87
32,06	31,19
32,08	31,51
32,11	31,82
32,13	32,07
32,16	32,35
32,18	32,56
32,20	32,77
32,23	32,99
32,25	33,19
32,28	33,37
32,30	33,56
32,33	33,75
32,35	33,97
32,38	34,14
32,40	34,28
32,42	34,43
32,45	34,56
32,47	34,68
32,50	34,76
32,52	34,83
32,55	34,90
32,57	34,99
32,60	35,06
32,62	35,10
32,64	35,10
32,67	35,10
32,69	35,13
32,72	35,13
32,74	35,08
32,77	35,06
32,79	35,01
32,82	34,98
32,84	34,93
32,86	34,83
32,89	34,76
32,91	34,69
32,94	34,57
32,96	34,47
32,99	34,35
33,01	34,24
33,04	34,14
33,06	33,99
33,08	33,83
33,11	33,67
33,13	33,47
33,16	33,29
33,18	33,08
33,21	32,87
33,23	32,69
33,26	32,48
33,28	32,30
33,30	32,09
33,33	31,90
33,35	31,72
33,38	31,47
33,40	31,20
33,43	30,93
33,45	30,65
33,47	30,37
33,50	30,09
33,52	29,78
33,55	29,54
33,57	29,32
33,60	29,06
33,62	28,81
33,65	28,56
33,67	28,28
33,69	28,02
33,72	27,70
33,74	27,39
33,77	27,12
33,79	26,81
33,82	26,52
33,84	26,22
33,87	25,95
33,89	25,72
33,91	25,46
33,94	25,17
33,96	24,93
33,99	24,66
34,01	24,42
34,04	24,14
34,06	23,84
34,09	23,55
34,11	23,26
34,13	22,94
34,16	22,66
34,18	22,38
34,21	22,13
34,23	21,91
34,26	21,69
34,28	21,49
34,31	21,28
34,33	21,06
34,35	20,85
34,38	20,63
34,40	20,38
34,43	20,16
34,45	19,94
34,48	19,74
34,50	19,56
34,52	19,36
34,55	19,21
34,57	19,07
34,60	18,93
34,62	18,81
34,65	18,68
34,67	18,56
34,70	18,44
34,72	18,29
34,74	18,17
34,77	18,06
34,79	17,95
34,82	17,87
34,84	17,79
34,87	17,73
34,89	17,70
34,92	17,66
34,94	17,63
34,96	17,63
34,99	17,60	True
35,01	17,62
35,04	17,64
35,06	17,67
35,09	17,71
35,11	17,75
35,14	17,80
35,16	17,88
35,18	17,95
35,21	18,06
35,23	18,18
35,26	18,29
35,28	18,42
35,31	18,55
35,33	18,72
35,36	18,89
35,38	19,06
35,40	19,24
35,43	19,47
35,45	19,68
35,48	19,95
35,50	20,21
35,53	20,52
35,55	20,83
35,57	21,12
35,60	21,42
35,62	21,74
35,65	22,06
35,67	22,40
35,70	22,75
35,72	23,10
35,75	23,52
35,77	23,96
35,79	24,44
35,82	24,91
35,84	25,43
35,87	25,94
35,89	26,49
35,92	26,93
35,94	27,40
35,97	27,96
35,99	28,45
36,01	28,96
36,04	29,51
36,06	30,04
36,09	30,66
36,11	31,31
36,14	31,96
36,16	32,64
36,19	33,30
36,21	33,97
36,23	34,75
36,26	35,42
36,28	36,03
36,31	36,68
36,33	37,34
36,36	38,09
36,38	38,79
36,41	39,46
36,43	40,29
36,45	41,10
36,48	41,89
36,50	42,70
36,53	43,51
36,55	44,32
36,58	45,13
36,60	45,84
36,62	46,55
36,65	47,22
36,67	47,92
36,70	48,47
36,72	48,93
36,75	49,26
36,77	49,59
36,80	49,83
36,82	49,97
36,84	49,99
36,87	49,99
36,89	49,99
36,92	49,99
36,94	49,99
36,97	49,99
36,99	49,99
37,02	49,99
37,04	49,99
37,06	49,99
37,09	49,99
37,11	49,99
37,14	49,99
37,16	49,99
37,19	49,99
37,21	49,99
37,24	49,99
37,26	49,99
37,28	49,99
37,31	49,99
37,33	49,99
37,36	49,99
37,38	49,99
37,41	49,99
37,43	49,99
37,46	49,98
37,48	49,99
37,50	49,99
37,53	49,99
37,55	49,99
37,58	49,99
37,60	49,99
37,63	49,99
37,65	49,99
37,68	49,99
37,70	49,99
37,72	49,99
37,75	49,99
37,77	49,99
37,80	49,99
37,82	49,99
37,85	49,99
37,87	49,99
37,89	49,99
37,92	49,99
37,94	49,99
37,97	49,99
37,99	49,99
38,02	49,99
38,04	49,99
38,07	49,99
38,09	49,99
38,11	49,99
38,14	49,99
38,16	49,99
38,19	49,99
38,21	49,99
38,24	49,99
38,26	49,99
38,29	49,99
38,31	49,99
38,33	49,99
38,36	49,99
38,38	49,99
38,41	49,99
38,43	49,99
38,46	49,99
38,48	49,99
38,51	49,99
38,53	49,99
38,55	49,99
38,58	49,99
38,60	49,99
38,63	49,99
38,65	49,99
38,68	49,99
38,70	49,99
38,73	49,99
38,75	49,99
38,77	49,99
38,80	49,99
38,82	49,99
38,85	49,99
38,87	49,99
38,90	49,99
38,92	49,99
38,94	49,99
38,97	49,99
38,99	49,99
39,02	49,99
39,04	49,99
39,07	49,99
39,09	49,99
39,12	49,99
39,14	49,99
39,16	49,99
39,19	49,99
39,21	49,99
39,24	49,99
39,26	49,99
39,29	49,99
39,31	49,99
39,34	49,99
39,36	49,99
39,38	49,99
39,41	49,99
39,43	49,99
39,46	49,99
39,48	49,99
39,51	49,99
39,53	49,99
39,56	49,99
39,58	49,99
39,60	49,99
39,63	49,99
39,65	49,99
39,68	49,99
39,70	49,99
39,73	49,99
39,75	49,99
39,78	49,99
39,80	49,99
39,82	49,99
39,85	49,99
39,87	49,99
39,90	49,99
39,92	49,99
39,95	49,99
39,97	49,99
39,99	49,99
40,02	49,99
40,04	49,99
40,07	49,99
40,09	49,99
40,12	49,99
40,14	49,99
40,17	49,99
40,19	49,99
40,21	49,99
40,24	49,99
40,26	49,99
40,29	49,99
40,31	49,99
40,34	49,99
40,36	49,99
40,39	49,99
40,41	49,99
40,43	49,99
40,46	49,99
40,48	49,99
40,51	49,99
40,53	49,99
40,56	49,99
40,58	49,99
40,61	49,99
40,63	49,99
40,65	49,99
40,68	49,99
40,70	49,99
40,73	49,99
40,75	49,99
40,78	49,99
40,80	49,99
40,83	49,99
40,85	49,99
40,87	49,99
40,90	49,99
40,92	49,99
40,95	49,99
40,97	49,99
41,00	49,99
41,02	49,99
41,05	49,99
41,07	49,99
41,09	49,99
41,12	49,99
41,14	49,99
41,17	49,99
41,19	49,99
41,22	49,99
41,24	49,99
41,26	49,99
41,29	49,99
41,31	49,99
41,34	49,99
41,36	49,99
41,39	49,99
41,41	49,99
41,44	49,99
41,46	49,99
41,48	49,99
41,51	49,99
41,53	49,99
41,56	49,99
41,58	49,99
41,61	49,99
41,63	49,99
41,66	49,99
41,68	49,99
41,70	49,99
41,73	49,99
41,75	49,99
41,78	49,99
41,80	49,99
41,83	49,99
41,85	49,99
41,88	49,99
41,90	49,99
41,92	49,99
41,95	49,99
41,97	49,99
42,00	49,99
42,02	49,99
42,05	49,99
42,07	49,99
42,10	49,99
42,12	49,99
42,14	49,99
42,17	49,99
42,19	49,99
42,22	49,99
42,24	49,99
42,27	49,99
42,29	49,99
42,31	49,99
42,34	49,99
42,36	49,99
42,39	49,99
42,41	49,99
42,44	49,99
42,46	49,99
42,49	49,99
42,51	49,99
42,53	49,99
42,56	49,99
42,58	49,99
42,61	49,99
42,63	49,99
42,66	49,99
